book_id,canonical_title,authors,source_group,source_openlibrary,source_leadershipnow,first_publish_year,publication_year_observed,book_age_from_first_publish,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,total_reader_engagement,format,page_count,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_first_publish_year,has_observed_publication_year,has_edition_metadata,has_page_count,content_component_count,content_depth,core_word_count,enriched_word_count,additional_semantic_words,topic_cluster,cluster_label,cluster_status,cluster_label_display,cover_url
BOOK00268,A Woman's Guide to Servant Leadership,['Rhonda Kelley'],Open Library only,True,False,2002,,24.0,,,1.0,2.0,0.0,0.0,2.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,8,19,11,8,Servant Leadership,Clustered,Servant Leadership,https://covers.openlibrary.org/b/id/12189032-L.jpg
BOOK00269,Servant Leadership for Higher Education,['Daniel W. Wheeler'],Open Library only,True,False,2011,,15.0,,,3.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,8,15,7,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00270,Principal to Principal,['Rocky Wallace'],Open Library only,True,False,2008,,18.0,,,5.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,5,17,12,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/2931776-L.jpg
BOOK00271,Servant Leadership,['Samuel O. Enyia'],Open Library only,True,False,2021,,5.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,5,7,2,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00272,Personal and Organizational Excellence Through Servant Leadership,['Sen Sendjaya'],Open Library only,True,False,2015,,11.0,,,3.0,0.0,1.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,9,10,1,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00273,Understanding Servant Leadership,['Chad Audi'],Open Library only,True,False,2017,,9.0,,,1.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,5,5,0,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00274,Servant Leadership Styles and Strategic Decision Making,"['Yasir Hayat Mughal', 'Shahid Kamal']",Open Library only,True,False,2018,,8.0,,,4.0,,,,,,,1,1,1,0,0,0,1,0,0,0,4,Rich,12,65,53,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00275,The spirit of servant-leadership,['Robert K. Greenleaf Center. International Conference on Servant-Leadership'],Open Library only,True,False,2011,,15.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,12,15,3,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00276,Idiot Guide to Servant Leadership,['Pierre Walter'],Open Library only,True,False,2010,,16.0,,,1.0,1.0,0.0,0.0,1.0,,,1,0,1,0,0,1,1,0,0,0,3,Enriched,7,12,5,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00277,Servant Leadership in diakonischen Unternehmen,['Mathias Hartmann'],Open Library only,True,False,2013,,13.0,,,2.0,,,,,,,1,0,1,0,0,0,1,0,0,0,3,Enriched,7,9,2,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00278,Servant Leadership,['John Wallace Whitehead'],Open Library only,True,False,2019,,7.0,,,2.0,,,,,,,1,0,0,0,0,0,1,0,0,0,2,Basic,5,5,0,8,Servant Leadership,Clustered,Servant Leadership,
BOOK00279,Developing Christian Servant Leadership,['G. Roberts'],Open Library only,True,False,2015,,11.0,,,3.0,,,,,,,1,0,1,1,0,0,1,0,0,0,3,Enriched,6,16,10,8,Servant Leadership,Clustered,Servant Leadership,https://covers.openlibrary.org/b/id/9406813-L.jpg
BOOK00280,Paul on leadership,['C. Gene Wilkes'],Open Library only,True,False,2004,,22.0,,,2.0,2.0,0.0,0.0,2.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,6,18,12,8,Servant Leadership,Clustered,Servant Leadership,https://covers.openlibrary.org/b/id/12706269-L.jpg
BOOK00281,Marketing management,['Philip Kotler'],Open Library only,True,False,1973,,53.0,4.0555553,36.0,66.0,1351.0,125.0,73.0,1549.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,4,118,114,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/13673341-L.jpg
BOOK00282,Management information systems,"['Kenneth C. Laudon', 'Jane P. Laudon', 'Jane Price Laudon', 'Jane Laudon']",Open Library only,True,False,1945,,81.0,4.1,10.0,95.0,686.0,59.0,30.0,775.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,14,187,173,12,Information Technology Management,Clustered,Information Technology Management,https://covers.openlibrary.org/b/id/1104118-L.jpg
BOOK00283,Marketing Management,"['Philip Kotler', 'Kevin Lane Keller']",Open Library only,True,False,2016,,10.0,4.44,50.0,1.0,1087.0,87.0,154.0,1328.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,7,99,92,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/14426392-L.jpg
BOOK00284,Human Resource management,['Gary Dessler'],Open Library only,True,False,1994,,32.0,4.125,8.0,6.0,366.0,30.0,17.0,413.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,5,7,2,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/9334439-L.jpg
BOOK00285,Operations management,"['Jay H. Heizer', 'Jay Heizer', 'Barry Render']",Open Library only,True,False,1999,,27.0,4.111111,9.0,23.0,215.0,24.0,14.0,253.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,9,37,28,24,Operations Management,Clustered,Operations Management,https://covers.openlibrary.org/b/id/4958593-L.jpg
BOOK00286,Principles of management,['George Robert Terry'],Open Library only,True,False,1953,,73.0,3.8333333,12.0,16.0,221.0,21.0,19.0,261.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,12,6,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/4450295-L.jpg
BOOK00287,Strategic management,['Fred R. David'],Open Library only,True,False,1969,,57.0,4.25,8.0,25.0,162.0,17.0,12.0,191.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,5,105,100,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/84279-L.jpg
BOOK00288,Statistics for management,['Richard I. Levin & David S. Rubin'],Open Library only,True,False,1978,,48.0,3.6923077,13.0,12.0,411.0,59.0,7.0,477.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,10,121,111,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/14425600-L.jpg
BOOK00289,The Night Manager,['John le Carré'],Open Library only,True,False,1993,,33.0,3.5714285,7.0,39.0,125.0,4.0,9.0,138.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,6,112,106,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/2395136-L.jpg
BOOK00290,Strategic management,"['Gregory G. Dess', 'G. T. Lumpkin', 'Alan B. Eisner', 'Gerry McNamara', 'Seung-Hyun Lee', 'Marilyn L. Taylor']",Open Library only,True,False,1992,,34.0,4.2,5.0,55.0,253.0,14.0,3.0,270.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,18,56,38,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/12464587-L.jpg
BOOK00291,Management,['Stephen P. Robbins'],Open Library only,True,False,1984,,42.0,4.0,4.0,28.0,135.0,11.0,8.0,154.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,4,20,16,24,Operations Management,Clustered,Operations Management,https://covers.openlibrary.org/b/id/92596-L.jpg
BOOK00292,High Output Management,['Andrew S. Grove'],Open Library only,True,False,1983,,43.0,4.2,15.0,7.0,152.0,8.0,19.0,179.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,17,11,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/421244-L.jpg
BOOK00293,Financial Management,"['Eugene F. Brigham', 'Michael C. Ehrhardt']",Open Library only,True,False,1977,,49.0,4.75,4.0,29.0,199.0,15.0,8.0,222.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,8,28,20,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://covers.openlibrary.org/b/id/5425961-L.jpg
BOOK00294,Human resource management,"['R. Wayne Mondy', 'Robert M. Noe', 'Shane R. Premeaux', 'Ronald Knowles', 'Joseph J. Martocchio']",Open Library only,True,False,1990,,36.0,4.8333335,6.0,43.0,128.0,9.0,7.0,144.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,17,141,124,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/1108254-L.jpg
BOOK00295,"Mind Management, Not Time Management",['David Kadavy'],Open Library only,True,False,2020,,6.0,4.625,8.0,2.0,263.0,17.0,6.0,286.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,8,1,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/10496171-L.jpg
BOOK00296,Strategic management and business policy,"['Thomas L. Wheelen', 'J. David Hunger', 'Tom Wheelen']",Open Library only,True,False,1983,,43.0,4.8,5.0,45.0,169.0,16.0,7.0,192.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,13,51,38,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/1104183-L.jpg
BOOK00297,The Practice of Management,['Peter F. Drucker'],Open Library only,True,False,1954,,72.0,5.0,2.0,37.0,130.0,10.0,4.0,144.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,7,154,147,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/6418448-L.jpg
BOOK00298,Human Resource Management,['Gary Dessler'],Open Library only,True,False,1994,,32.0,4.0,4.0,11.0,168.0,11.0,5.0,184.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,5,22,17,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/84029-L.jpg
BOOK00299,Project management,['Dennis Lock'],Open Library only,True,False,1968,,58.0,5.0,1.0,13.0,109.0,10.0,1.0,120.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,4,87,83,23,Project Management,Clustered,Project Management,https://covers.openlibrary.org/b/id/3853636-L.jpg
BOOK00300,Introduction to management accounting,['Charles T. Horngren'],Open Library only,True,False,1978,,48.0,5.0,3.0,20.0,100.0,11.0,4.0,115.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,13,6,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/1111306-L.jpg
BOOK00301,The Principles of Scientific Management,['Frederick Winslow Taylor'],Open Library only,True,False,1911,,115.0,3.6666667,3.0,37.0,87.0,4.0,4.0,95.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,8,70,62,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/8235250-L.jpg
BOOK00302,Management of organizational behavior,"['Paul Hersey', 'Blanchard Hersey']",Open Library only,True,False,1969,,57.0,4.6,5.0,21.0,138.0,9.0,9.0,156.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,8,42,34,1,Organizational Behavior,Clustered,Organizational Behavior,https://covers.openlibrary.org/b/id/1102753-L.jpg
BOOK00303,Retailing management,['Michael Levy'],Open Library only,True,False,1992,,34.0,4.0,3.0,5.0,102.0,10.0,6.0,118.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,4,10,6,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/5364645-L.jpg
BOOK00304,Strategic management,"['Arthur A. Thompson', 'Alonzo J. Strickland', 'Arthur A., Jr. Thompson', 'A. J. Strickland', 'Alonzo J., III Strickland']",Open Library only,True,False,1984,,42.0,4.5,2.0,17.0,130.0,13.0,2.0,145.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,19,77,58,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/5045789-L.jpg
BOOK00305,Operations Management,['Lee J. Krajewski'],Open Library only,True,False,1987,,39.0,4.0,2.0,34.0,118.0,9.0,4.0,131.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,5,23,18,24,Operations Management,Clustered,Operations Management,https://covers.openlibrary.org/b/id/4087919-L.jpg
BOOK00306,Contemporary management,"['Gareth R. Jones', 'Jennifer M. George']",Open Library only,True,False,1998,,28.0,3.0,1.0,11.0,70.0,8.0,2.0,80.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,8,9,1,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/3782349-L.jpg
BOOK00307,Developing mangement skills,"['David A. Whetten', 'Kim S. Cameron', 'Whetten', 'David A. Whetten', 'DAVID A. WHETTEN', 'David Whetten', 'Kim Cameron']",Open Library only,True,False,1984,,42.0,4.0,3.0,39.0,89.0,7.0,2.0,98.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,20,76,56,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/10710449-L.jpg
BOOK00308,Essentials of management,['Harold Koontz'],Open Library only,True,False,1974,,52.0,3.6666667,3.0,8.0,218.0,18.0,2.0,238.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,5,15,10,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/4507368-L.jpg
BOOK00309,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),['Project Management Institute'],Open Library only,True,False,1996,,30.0,5.0,2.0,15.0,109.0,10.0,5.0,124.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,14,76,62,23,Project Management,Clustered,Project Management,https://covers.openlibrary.org/b/id/926642-L.jpg
BOOK00310,Analysis for financial management,['Robert C. Higgins'],Open Library only,True,False,1983,,43.0,3.5,4.0,18.0,108.0,9.0,4.0,121.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,7,60,53,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://covers.openlibrary.org/b/id/63951-L.jpg
BOOK00311,Strategic market management,['David A. Aaker'],Open Library only,True,False,1984,,42.0,4.8,5.0,14.0,107.0,7.0,2.0,116.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,22,16,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/2425957-L.jpg
BOOK00312,Strategic management,"['Pearce, John A.', 'John A. Pearce', 'Richard B. Robinson']",Open Library only,True,False,1982,,44.0,3.0,6.0,15.0,86.0,9.0,4.0,99.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,11,46,35,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/1082674-L.jpg
BOOK00313,Retailing management,"['Michael Levy', 'Michael Levy', 'Barton A. Weitz']",Open Library only,True,False,2000,,26.0,,,18.0,61.0,4.0,3.0,68.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,9,65,56,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/5420019-L.jpg
BOOK00314,Supply chain logistics management,['Donald J. Bowersox'],Open Library only,True,False,2002,,24.0,3.8,5.0,4.0,145.0,17.0,7.0,169.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,21,14,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/8341095-L.jpg
BOOK00315,The one minute manager,"['Kenneth H. Blanchard', 'Spencer Johnson', 'Kenneth Blanchard']",Open Library only,True,False,1981,,45.0,4.0,11.0,15.0,100.0,7.0,16.0,123.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,11,54,43,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/5288277-L.jpg
BOOK00316,Entrepreneurship,['Robert D. Hisrich'],Open Library only,True,False,1989,,37.0,4.5454545,11.0,14.0,268.0,31.0,11.0,310.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,4,38,34,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://covers.openlibrary.org/b/id/8231771-L.jpg
BOOK00317,Fundamentals of financial management,"['Eugene F. Brigham', 'Joel F. Houston']",Open Library only,True,False,1978,,48.0,5.0,2.0,20.0,188.0,12.0,4.0,204.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,10,131,121,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/4937950-L.jpg
BOOK00318,Fundamentals of financial management,['James C. Van Horne'],Open Library only,True,False,1971,,55.0,5.0,1.0,25.0,48.0,10.0,5.0,63.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,8,26,18,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://covers.openlibrary.org/b/id/92304-L.jpg
BOOK00319,Management information systems,"[""James A. O'Brien""]",Open Library only,True,False,1990,,36.0,5.0,2.0,14.0,80.0,8.0,4.0,92.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,6,98,92,12,Information Technology Management,Clustered,Information Technology Management,https://covers.openlibrary.org/b/id/65041-L.jpg
BOOK00320,Retail management,"['Barry Berman', 'Joel R. Evans']",Open Library only,True,False,1979,,47.0,3.0,1.0,21.0,58.0,5.0,4.0,67.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,49,42,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/85979-L.jpg
BOOK00321,Principles and Practice of Management,"['L. M. Prasad', 'L.M. Prasad']",Open Library only,True,False,2019,,7.0,2.8333333,6.0,3.0,262.0,28.0,2.0,292.0,,,1,0,0,1,1,1,1,0,0,0,2,Basic,10,10,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://covers.openlibrary.org/b/id/11942031-L.jpg
BOOK00322,Comprehensive stress management,"['Jerrold S. Greenberg', 'Jerrold Greenberg', 'Jerrold S Greenberg', 'Gerrold Greenberg']",Open Library only,True,False,1983,,43.0,,,28.0,52.0,2.0,3.0,57.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,13,126,113,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/9724353-L.jpg
BOOK00323,Principles of management,"['Harold Koontz', ""Cyril O'Donnell""]",Open Library only,True,False,1955,,71.0,4.75,4.0,12.0,176.0,10.0,5.0,191.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,16,9,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/6902961-L.jpg
BOOK00324,Operations Management,['William J. Stevenson'],Open Library only,True,False,2004,,22.0,5.0,1.0,12.0,78.0,5.0,1.0,84.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,5,132,127,24,Operations Management,Clustered,Operations Management,https://covers.openlibrary.org/b/id/1853099-L.jpg
BOOK00325,Marketing management,"['Philip Kotler', 'Mairead Brady', 'Malcolm Goodman', 'Torben Hansen', 'Kevin Lane Keller']",Open Library only,True,False,2008,,18.0,5.0,2.0,7.0,63.0,3.0,4.0,70.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,13,20,7,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/6458398-L.jpg
BOOK00326,Intermediate financial management,['Eugene F. Brigham'],Open Library only,True,False,1985,,41.0,5.0,1.0,28.0,41.0,7.0,3.0,51.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,24,18,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://covers.openlibrary.org/b/id/4936955-L.jpg
BOOK00327,Sales management,"['Douglas J. Dalrymple', 'William Cron', 'William L. Cron', 'Thomas E. DeCarlo']",Open Library only,True,False,1982,,44.0,5.0,1.0,19.0,48.0,4.0,4.0,56.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,13,27,14,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/1246148-L.jpg
BOOK00328,Strategic Management,['Charles W. L. Hill'],Open Library only,True,False,1989,,37.0,5.0,2.0,21.0,50.0,8.0,3.0,61.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,24,18,27,Strategic Management and Planning,Clustered,Strategic Management and Planning,https://covers.openlibrary.org/b/id/392886-L.jpg
BOOK00329,Production & inventory management,"['Donald W. Fogarty', 'Thomas R. Hoffmann']",Open Library only,True,False,1983,,43.0,4.6666665,3.0,6.0,71.0,4.0,5.0,80.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,10,40,30,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/5349162-L.jpg
BOOK00330,Project management,['Harold Kerzner'],Open Library only,True,False,2003,,23.0,,,25.0,61.0,6.0,2.0,69.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,4,43,39,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/11699597-L.jpg
BOOK00331,Unraveling the mystery of health,['Aaron Antonovsky'],Open Library only,True,False,1987,,39.0,3.75,4.0,1.0,131.0,9.0,4.0,144.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,7,23,16,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://covers.openlibrary.org/b/id/10273295-L.jpg
BOOK00332,Mary Kay on people management,['Mary Kay Ash'],Open Library only,True,False,1984,,42.0,,,6.0,6.0,0.0,0.0,6.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,8,15,7,17,People Management,Clustered,People Management,https://covers.openlibrary.org/b/id/6632431-L.jpg
BOOK00333,The 7 Habits of Highly Effective People,['Stephen R. Covey'],Open Library only,True,False,1989,,37.0,4.028777,278.0,78.0,6754.0,643.0,328.0,7725.0,,,1,1,1,1,1,1,1,0,0,0,4,Rich,10,243,233,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://covers.openlibrary.org/b/id/10079937-L.jpg
BOOK00334,Armstrong's Handbook of Human Resource Management Practice,"['Michael Armstrong', 'Taylor, Stephen']",Open Library only,True,False,2017,,9.0,,,4.0,19.0,0.0,0.0,19.0,,,1,0,1,1,0,1,1,0,0,0,3,Enriched,11,13,2,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/13932803-L.jpg
BOOK00335,"People, Management and Organizations",['Anna Sutton'],Open Library only,True,False,2018,,8.0,5.0,1.0,1.0,4.0,0.0,1.0,5.0,,,1,0,1,1,1,1,1,0,0,0,3,Enriched,6,10,4,17,People Management,Clustered,People Management,https://covers.openlibrary.org/b/id/9233595-L.jpg
BOOK00336,Human resource management at work,"['Mick Marchington', 'Mick Marchington', 'Adrian Wilkinson']",Open Library only,True,False,2005,,21.0,,,9.0,9.0,0.0,0.0,9.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,11,76,65,20,Human Resource Management,Clustered,Human Resource Management,https://covers.openlibrary.org/b/id/2027583-L.jpg
BOOK00337,Supervisory management,"['Donald C. Mosley', 'Jr., Donald C. Mosley', 'Paul H. Pietri', 'Leon C. Megginson', 'Paul H., Jr. Pietri']",Open Library only,True,False,1985,,41.0,,,17.0,51.0,1.0,1.0,53.0,,,1,1,1,1,0,1,1,0,0,0,4,Rich,19,66,47,13,General Business and Management,Clustered,General Business and Management,https://covers.openlibrary.org/b/id/4993867-L.jpg
