book_id,observed_list_price,observed_retail_price,observed_price_currency,observed_price_market,observed_price_isbn,commercial_source,commercial_metadata_status,commercial_metadata_note
BOOK00823,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00824,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00825,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00826,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00827,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00828,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00829,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00830,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00831,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00832,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00833,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
BOOK00834,,,,,,,not_available_from_collected_sources,No verified observed price is available from the currently collected LeadWise sources. This does not indicate that the book is unavailable for purchase.
