openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL1887971W,Operations management,200,,,"['Production management', 'Operations research', 'Management information systems', 'Productiemanagement', 'Logistiek', 'Planning', 'Managementtechnieken', 'Operationeel onderzoek', 'Management', 'Operations Management', 'Prozessmanagement', 'Nachhaltigkeit', 'Lieferkette', 'USA', 'Welt', 'Business and Management', 'Administración de la producción']",,,,[],,['658.5'],[4958593]
/works/OL5506777W,Principles of management,200,,,"['Industrial management', ""Gestion d'entreprise"", 'Management', 'Organisatiekunde']",,,,[],,,"[4450295, -1]"
/works/OL1987799W,Strategic management,200,"Designed in functional four-color, this book offers a popular practitioner-oriented perspective, focuses on skill-building in all major areas of strategy formation, implementation, and evaluation, and weaves three very contemporary themes throughout each chapter—globalization, the natural environment, and e-commerce. Forty-one Experiential exercises, and 41 cases are included. Coverage includes developing a mission statement, performing an external audit, conducting an internal assessment, and formulating, implementing, and evaluating strategies, as well as global issues and concerns. For anyone interested in the fields of Strategic Management, Strategy, and Business Policy. - Publisher.",,"['Case studies', 'Strategic planning', 'Industrial management', 'Management', 'Strategic planning -- Case studies']",,,,[],,,[84279]
/works/OL3266788W,Statistics for management,200,"Statistics for Management, 8e, is a comprehensive textbook designed to help students understand the statistical concepts and applications used in business and management situations. In the manner of the earlier editions, this edition too omits complex notations in favor of graphic and verbal explanations and aims to explain the subject with a practical orientation. Examples from the real world are discussed to explain how the textbook principles work in professional practice. Written in a simple and lucid language, this book is an excellent resource for students pursuing management courses.",,"['Statistical methods', 'Management', 'Textbooks', 'Commercial statistics', 'Statistics textbooks', 'Statistics', 'Mathematics textbooks', 'Social sciences', 'Management-statistical methods', 'Social sciences-statistical methods', 'Social sciences, statistical methods']",,,,[],,,"[14425600, 4228325, 8579250, 90643]"
/works/OL181821W,The Night Manager,200,"Individual greed takes the place of old world rivalries of great nations. Inside look at the international cartel of illegal arms dealers, and drug smugglers. Lays forth an understanding of paradoxes in our unquestioning perceptions between evil and virtue! Heavy reading at best; smashing thoughts!","ON A SNOW-SWEPT January evening of 1991, Jonathan Pine, the English night manager of the Hotel Meister Palace in Zurich, forsook his office behind the reception desk and, in the grip of feelings he had not known before, took up his position in the lobby as a prelude to extending his hotel's welcome to a distinguished late arrival.","['Spies', 'Fiction', 'English Spy stories', 'Spies in fiction', 'Spy stories', 'Thrillers', 'Intelligence service', 'Illegal arms transfers', 'Great Britain', 'Large type books', 'Fiction, thrillers, espionage', 'Fiction, mystery & detective, general', 'Fiction, thrillers, general', 'England, fiction', 'London (england), fiction', 'Fiction, suspense', 'Switzerland, fiction', 'Murder', 'Fiction, espionage', 'Fiction, thrillers', 'Arms transfers', 'Drug traffic', 'Armes', 'Romans, nouvelles', 'Vente', 'Trafic', 'Service des renseignements', 'Drogues', 'Fiction, general']",['Great Britain'],,['1991'],[],,,"[2395136, 8870676, 10159680, 10863581, 11412739, 3201863, 8884326]"
/works/OL16002869W,Strategic management,200,,,"['Strategic planning', 'Case studies', 'Textbooks', 'Business strategy', 'Management & management techniques', 'Business/Economics', 'Economics, Finance, Business and Industry', 'Management - General', 'Business / Economics / Finance', 'Strategisches Management', 'Planification stratégique', ""Manuels d'enseignement supérieur"", 'Management', 'Business &amp; economics', 'General', 'Economics']",,,,[],,,"[12464587, 1086072, 8740413, 9047061, 9235079, 9235061, 12845452, 13253266]"
/works/OL510772W,Management,200,,,"['Management', 'Canada', 'Case studies', 'ADMINISTRACION', 'Gestion', 'MANAGEMENT', 'OPERATIONS RESEARCH', 'TOTAL QUALITY MANAGEMENT', 'CONTRACT MANAGEMENT', 'ENVIRONMENT MANAGEMENT']",,,,[],,,"[92596, -1]"
/works/OL2355834W,High Output Management,200,,,"['Industrial management', 'Industrial productivity', ""Gestion d'entreprise"", 'Management', 'New York Times reviewed']",,,,[],['HD31'],"['658.5', '658.4']",[421244]
/works/OL2024238W,Financial Management,200,,,"['Business enterprises', 'Corporations', 'Finance', 'Management', 'Finanças das empresas', 'Problems, exercises', 'Financieel management', 'Corporations, finance', 'Financial management', 'Business enterprises, finance', 'Investments']",,,,[],,,[5425961]
/works/OL1850195W,Human resource management,200,"""Human Resource Management addresses the study of HR in a realistic, practical, and stimulating manner. Examples of how HR management is practiced in the real world and the relationship between various HR topics are interwoven throughout the text, giving students a thorough introduction to the field based on sound theoretical concepts and practice. The Fourteenth Edition reveals HR's strategic importance to management and the overall health of an organization. The text also addresses the ongoing shrinkage of internal HR departments as many companies shift towards HR outsourcing, HR shared service centers, and professional employer organizations. Students should walk away with an appreciation for how the HR profession continues to shed its administrative image and while focusing on mission-oriented activities""--Publisher's website.",,"['Personnel management', 'Personnel', 'Direction']","['United States', 'États-Unis', 'Canada']",,,[],,,"[1108254, 6716385, 6742052, 7569183, 1101508, 13850595]"
/works/OL22785378W,"Mind Management, Not Time Management",200,,,['Commerce'],,,,[],,,[10496171]
/works/OL467494W,Strategic management and business policy,200,,,"['Bedrijfsbeleid', 'Strategic planning', 'Sustainability', 'Case studies', 'Strategisch management', 'Planification strategique', 'Fallstudiensammlung', 'Strategisches Management', 'Planification stratégique', 'Industrial management', 'Management', 'Commercial policy', 'Business planning', 'Cas, Études de', 'Fallstudie', 'Nachhaltigkeit', 'Strategische Planung', 'Unternehmenspolitik', 'Bedrijfsplanning', 'Duurzame ontwikkeling', 'Strategische Unternehmensplanung', 'Theorie', 'Literary collections']",,,,[],,,[1104183]
/works/OL274337W,The Practice of Management,200,"""This classic volume achieves a remarkable width of appeal without sacrificing scientific accuracy or depth of analysis. It is a valuable contribution to the study of business efficiency which should be read by anyone wanting information about the developments and place of management, and it is as relevant today as when it was first written. This is a practical book, written out of many years of experience in working with managements of small, medium and large corporations. It aims to be a management guide, enabling readers to examine their own work and performance, to diagnose their weaknesses and to improve their own effectiveness as well as the results of the enterprise they are responsible for.""--Publisher's description.","THE manager is the dynamic, life-giving element in every business.","['Business', 'Nonfiction', 'Industrial management', 'Management science', 'Industrial management, united states', 'United States', 'Management', ""Gestion d'entreprise"", 'Organization and Administration', 'U.S.', 'Decision making', 'Executives', 'Gestion', 'BUSINESS & ECONOMICS', 'Organizational Behavior', 'Business and Management']","['United States', 'États-Unis']",,,"['THE manager is the dynamic, life-giving element in every business.']",,['658'],"[6418448, 5076388, 9316779, 5076389, 6819284, 11639806, 493475, 12783722]"
/works/OL1982791W,Human Resource Management,200,,,"['Personnel management', 'Direction', 'Personeelsmanagement', 'Personalentwicklung', 'Personnel', 'Humanvermo\x98gen', 'Humanvermögen', 'Personaladministration', 'Fu\x98hrung', 'Management', 'Personalwesen', 'Human resources - personnel management']",,,,[],,['658.3'],"[84029, 2322380]"
/works/OL2950077W,Project management,200,"""Project Management covers the full range of issues of vital concern to IT managers working in today's hurry-up, budget-conscious business environment. Whether you are employed in a high-tech, low-tech, financial, manufacturing, or service organization, you'll find valuable advice and guidance on how to get your projects finished on-time, within budget, and to the complete satisfaction of your end users.""--BOOK JACKET.","Project management as we know it today has evolved in order to plan, coordinate and control the complex and diverse activities of modern industrial, commercial and management change projects.","['Project management', 'Projektmanagement', 'Work breakdown structure', 'Projectmanagement', 'Exécution de projets', 'Lehrbuch', 'Gestion de projets', 'Elaboration de projets', 'Projets industriels', 'T56.8 .l6 2000', '658.4/04']",,,,"['Project management as we know it today has evolved in order to plan, coordinate and control the complex and diverse activities of modern industrial, commercial and management change projects.']",,,[3853636]
