book_id,canonical_title,author_position,openlibrary_author_key,author_name,first_publish_year,publication_year_observed,subjects,leadwise_book_count
BOOK00346,People management and development,2,OL9308896A,Paul Smith CIPD,2003.0,,"['Examinations', 'Personnel management', 'Study guides', 'Personnel management, examinations, questions, etc.', 'Employees, training of']",1
BOOK00347,VOL.2.NO.13.27th JUNE 1998,1,OL5293406A,PEOPLE MANAGEMENT.,,,[],1
BOOK00348,People Management and Performance,1,OL2847832A,John Purcell,2008.0,,"['Personnel management', 'Performance', 'Organizational effectiveness']",2
BOOK00348,People Management and Performance,2,OL9489251A,Nicholas Kinnie,2008.0,,"['Personnel management', 'Performance', 'Organizational effectiveness']",1
BOOK00348,People Management and Performance,3,OL4915492A,Juani Swart,2008.0,,"['Personnel management', 'Performance', 'Organizational effectiveness']",1
BOOK00348,People Management and Performance,4,OL9489252A,Bruce Rayton,2008.0,,"['Personnel management', 'Performance', 'Organizational effectiveness']",1
BOOK00348,People Management and Performance,5,OL1461878A,Susan Hutchinson,2008.0,,"['Personnel management', 'Performance', 'Organizational effectiveness']",2
BOOK00349,The changing face of people management in India,1,OL6994615A,Pawan S. Budhwar,2008.0,,"['Corporate culture', 'Management', 'Personnel management', 'Human capital', 'Corporations, india']",1
BOOK00350,Organizational Behavior,1,OL223415A,Ricky W. Griffin,2012.0,,"['Organizational behavior', 'Personnel management', 'Industrial management']",2
BOOK00350,Organizational Behavior,2,OL7320384A,Jean M. Phillips,2012.0,,"['Organizational behavior', 'Personnel management', 'Industrial management']",1
BOOK00350,Organizational Behavior,3,OL8049214A,Stanley M. Gully,2012.0,,"['Organizational behavior', 'Personnel management', 'Industrial management']",1
BOOK00351,The People of the Abyss,1,OL44633A,Jack London,1900.0,,"['Poor', 'history of London', 'British history', 'Pauvres', 'Poor, england, london', 'Social life and customs', 'Agriculture', 'History', 'Social conditions', 'London (england), social conditions', 'Slums', 'American fiction (fictional works by one author)']",1
BOOK00352,Olson People Management Skills Set,1,OL3422904A,OLSON *PEOPLE*,1986.0,,[],1
BOOK00353,Professional HR,1,OL6346643A,Paul Kearns,2013.0,,"['Personnel management', 'Personnel', 'Direction']",1
BOOK00354,Armstrong's Handbook of Human Resource Management Practice,1,OL5686405A,Michael Armstrong,2014.0,,[],6
BOOK00354,Armstrong's Handbook of Human Resource Management Practice,2,OL1126608A,"Taylor, Stephen",2014.0,,[],2
BOOK00355,How to Be a Super-Effective Manager,1,OL787582A,Clive T. Goodworth,1984.0,,['Management'],1
BOOK00356,Other People Manage,1,OL226543A,Ellen Hawley,2022.0,,['American literature'],1
BOOK00357,Team play,1,OL5856610A,Shirley McKinnon,1998.0,,"['Administration and management', 'Business and economics', 'Labour and industrial relations', 'Psychology', 'Teams in the workplace', 'Organizational behavior']",1
BOOK00358,People Management,1,OL7317788A,Rus Slater,2010.0,,['Personnel management'],1
BOOK00359,The people manager's pocketbook,1,OL4814507A,Ian Fleming,1993.0,,"['Personnel management', 'Gestion du personnel']",1
BOOK00360,Business Models and People Management in the Indian IT Industry,1,OL7950578A,Ashish Malik,2015.0,,"['Information technology, management', 'Project management, software', 'India, economic conditions', 'Information technology', 'Management', 'High technology industries', ""Technologie de l'information"", 'Gestion', 'Industries de pointe', 'COMPUTERS', 'Computer Literacy', 'Computer Science', 'Data Processing', 'Hardware', 'General', 'Information Technology', 'Machine Theory', 'Reference']",1
BOOK00360,Business Models and People Management in the Indian IT Industry,2,OL2698142A,Chris Rowley,2015.0,,"['Information technology, management', 'Project management, software', 'India, economic conditions', 'Information technology', 'Management', 'High technology industries', ""Technologie de l'information"", 'Gestion', 'Industries de pointe', 'COMPUTERS', 'Computer Literacy', 'Computer Science', 'Data Processing', 'Hardware', 'General', 'Information Technology', 'Machine Theory', 'Reference']",1
BOOK00361,Armstrong's Handbook of Strategic Human Resource Management,1,OL5686405A,Michael Armstrong,2011.0,,['Personnel management'],6
BOOK00362,Successful People Management,1,OL3874125A,David W. Griffiths,2017.0,,['Personnel management'],1
BOOK00362,Successful People Management,2,OL11451297A,JAMES RICHARDSON,2017.0,,['Personnel management'],1
BOOK00363,Mastering people management,1,OL274524A,"Thomas, Mark",1997.0,,"['Teams in the workplace', 'Supervision of employees', 'Leadership', 'Employee motivation', 'Employee empowerment']",1
BOOK00364,People management for small business,1,OL1459505A,William Laird Siegel,1978.0,,"['Personnel management', 'Small business', 'Small business, management']",1
BOOK00365,Perspectives in People Management,1,OL10906578A,Satish Bendigiri,2019.0,,[],1
BOOK00366,People Management (Management Papers: 4),1,OL5933475A,Great Britain. Audit Commission for Local Authorities in England and Wales.,1989.0,,[],1
BOOK00367,CMO of People,1,OL8211725A,David Creelman,2018.0,,"['Employee motivation', 'Personnel management']",1
BOOK00367,CMO of People,2,OL8271274A,Peter Navin,2018.0,,"['Employee motivation', 'Personnel management']",1
BOOK00368,Mastering People Management,1,OL3392140A,PAGE,2024.0,,[],1
BOOK00369,Successful People Management in a Week,1,OL8083257A,Norma Barry,2013.0,,['Management'],1
BOOK00370,People Manager's Tool Kit,1,OL7620390A,Karen Gately,2013.0,,"['Creative ability in business', 'Employee motivation', 'Leadership', 'Management', 'Success in business']",1
BOOK00371,International human resource management,1,OL230346A,Peter Dowling,1998.0,,"['International business enterprises', 'Personnel management', 'Internationale ondernemingen', 'Direction', 'Personeelsmanagement', 'Personnel', 'Entreprises multinationales', 'Personalpolitik', 'Multinationales Unternehmen', 'Multinationals', 'Personnel & human resources management', 'International - General', 'International Business Administration', 'Personnel And Human Resources Management', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Human Resources & Personnel Management', 'International business enterpr']",1
BOOK00371,International human resource management,2,OL3289459A,Peter J. Dowling,1998.0,,"['International business enterprises', 'Personnel management', 'Internationale ondernemingen', 'Direction', 'Personeelsmanagement', 'Personnel', 'Entreprises multinationales', 'Personalpolitik', 'Multinationales Unternehmen', 'Multinationals', 'Personnel & human resources management', 'International - General', 'International Business Administration', 'Personnel And Human Resources Management', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Human Resources & Personnel Management', 'International business enterpr']",1
BOOK00371,International human resource management,3,OL2778426A,Denice E. Welch,1998.0,,"['International business enterprises', 'Personnel management', 'Internationale ondernemingen', 'Direction', 'Personeelsmanagement', 'Personnel', 'Entreprises multinationales', 'Personalpolitik', 'Multinationales Unternehmen', 'Multinationals', 'Personnel & human resources management', 'International - General', 'International Business Administration', 'Personnel And Human Resources Management', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Human Resources & Personnel Management', 'International business enterpr']",1
BOOK00371,International human resource management,4,OL393423A,Randall S. Schuler,1998.0,,"['International business enterprises', 'Personnel management', 'Internationale ondernemingen', 'Direction', 'Personeelsmanagement', 'Personnel', 'Entreprises multinationales', 'Personalpolitik', 'Multinationales Unternehmen', 'Multinationals', 'Personnel & human resources management', 'International - General', 'International Business Administration', 'Personnel And Human Resources Management', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Human Resources & Personnel Management', 'International business enterpr']",1
BOOK00372,Sustainable People Management,1,OL13217995A,Morgan Orioha,2021.0,,[],1
BOOK00373,Effective People Management,1,OL8075384A,Richard Blackmon,2013.0,,[],1
BOOK00374,Management,1,OL4345625A,Peter F. Drucker,1973.0,,"['Business', 'Nonfiction', 'Management', 'Gestion', 'Hd31 .d773 2008', '658']",4
BOOK00375,People Management,1,OL12915435A,Diana Dias,2023.0,,['Commerce'],1
BOOK00375,People Management,2,OL12915436A,Carla Magalhães,2023.0,,['Commerce'],1
BOOK00376,Effective people management,1,OL333708A,Patricia Wellington,2011.0,,['Personnel management'],1
BOOK00377,People Management,1,OL7546458A,Gerardus Blokdyk,2018.0,,[],1
BOOK00378,Developing Excellent People Managers,1,OL3675364A,"Gerrit, Ph.D. Knodt",2003.0,,[],1
BOOK00379,Benchmarking for People Managers,1,OL1715750A,John Bramham,2000.0,,[],1
BOOK00380,People managing forests,1,OL389341A,Carol J. Pierce Colfer,2001.0,,"['Forest management', 'Forestry and community', 'Sustainable forestry', 'Forest policy', 'Forêts', 'Gestion', 'Aspect social', 'Villes forestières', 'Foresterie durable', 'NATURE', 'Natural Resources', 'BUSINESS & ECONOMICS', 'Environmental Economics', 'Green Business', 'Social aspects', 'Forstwirtschaft', 'Administração florestal', 'Administração florestal (aspectos sociais)', 'Áreas de conservação', 'Silvicultura sustentável']",1
BOOK00381,Strategic management,1,OL225835A,Michael A. Hitt,1995.0,,"['Case studies', 'Industrial management', 'Strategic planning', 'Administración industrial', 'Strategisch management', 'Planificación estratégica', 'Business strategy', 'Management decision making', 'Corporate Planning', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Forecasting', 'Industrial management, case studies']",1
BOOK00381,Strategic management,2,OL715487A,Robert E. Hoskisson,1995.0,,"['Case studies', 'Industrial management', 'Strategic planning', 'Administración industrial', 'Strategisch management', 'Planificación estratégica', 'Business strategy', 'Management decision making', 'Corporate Planning', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Forecasting', 'Industrial management, case studies']",1
BOOK00381,Strategic management,3,OL3446960A,"R. Duane Ireland, Robert E. Hoskisson Michael A.  Hitt",1995.0,,"['Case studies', 'Industrial management', 'Strategic planning', 'Administración industrial', 'Strategisch management', 'Planificación estratégica', 'Business strategy', 'Management decision making', 'Corporate Planning', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Forecasting', 'Industrial management, case studies']",1
BOOK00381,Strategic management,4,OL2654206A,Duane Ireland,1995.0,,"['Case studies', 'Industrial management', 'Strategic planning', 'Administración industrial', 'Strategisch management', 'Planificación estratégica', 'Business strategy', 'Management decision making', 'Corporate Planning', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Forecasting', 'Industrial management, case studies']",1
BOOK00381,Strategic management,5,OL2650732A,R. Duane Ireland,1995.0,,"['Case studies', 'Industrial management', 'Strategic planning', 'Administración industrial', 'Strategisch management', 'Planificación estratégica', 'Business strategy', 'Management decision making', 'Corporate Planning', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Forecasting', 'Industrial management, case studies']",2
BOOK00382,Strategic management,1,OL7000742A,Frank T. Rothaermel,2012.0,,"['Management', 'Strategic planning', 'Strategic Planning']",1
BOOK00383,Strategic management,1,OL1076211A,R. Edward Freeman,1984.0,,"['Business planning', 'Unternehmensplanung', 'Management', 'Entreprises', 'Strategische Planung', 'Planification', 'Planification stratégique', 'Strategisches Management', 'Hd30.28 .f73 1984']",1
BOOK00384,Strategic management,1,OL239218A,Fred R. David,1994.0,,"['Strategic planning', 'Case studies', 'Business planning', 'Industrial management']",5
BOOK00385,Strategic Management,1,OL2653134A,Fred David,2001.0,,"['Strategic planning', 'Case studies', 'Industrial management', 'Business planning']",1
BOOK00386,Implanting strategic management,1,OL1010168A,H. Igor Ansoff,1984.0,,"['Management', 'Strategic planning', 'Unternehmensplanung', 'Strategische Planung', 'Strategisch management', 'Business planning', 'Hd30.28 .a534 1990', '658.4/012']",2
BOOK00386,Implanting strategic management,2,OL12578562A,Edward McDonnell,1984.0,,"['Management', 'Strategic planning', 'Unternehmensplanung', 'Strategische Planung', 'Strategisch management', 'Business planning', 'Hd30.28 .a534 1990', '658.4/012']",1
BOOK00387,Strategic management and competitive advantage,1,OL528859A,Jay B. Barney,2007.0,,"['Case studies', 'Industrial management', 'Business planning', 'Strategic planning', 'Competition', 'Wettbewerbsvorteil', 'Strategisk planering', 'Strategisches Management', 'Business strategy', 'Corporate Planning', 'Industrial Economics (General)', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Business & Economics / Systems & Planning', 'Industries - General', 'Strategisch management']",1
BOOK00387,Strategic management and competitive advantage,2,OL2652981A,Jay Barney,2007.0,,"['Case studies', 'Industrial management', 'Business planning', 'Strategic planning', 'Competition', 'Wettbewerbsvorteil', 'Strategisk planering', 'Strategisches Management', 'Business strategy', 'Corporate Planning', 'Industrial Economics (General)', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Business & Economics / Systems & Planning', 'Industries - General', 'Strategisch management']",1
