matrix_row,book_id,canonical_title,authors,source_group,first_publish_year,publication_year_observed,publishers,isbn_13,subjects,cluster_label,cover_url,qa_major_flag_count,qa_minor_flag_count,qa_review_score,qa_review_priority
1158,BOOK01159,The 5 Types of Wealth,['Sahil Bloom'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593723180.jpg,1,2,4,Priority review
1159,BOOK01160,Confident by Choice,['Juan Bendaña'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593725610.jpg,1,2,4,Priority review
1160,BOOK01161,Infectious Generosity,['Chris Anderson'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593727553.jpg,1,2,4,Priority review
1161,BOOK01162,Just the Good Stuff,['Jim VandeHei'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593796375.jpg,1,2,4,Priority review
1162,BOOK01163,The Wealth Money Can't Buy,['Robin Sharma'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780593798492.jpg,1,2,4,Priority review
1163,BOOK01164,On Leadership,['Tony Blair'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9780593799796.jpg,1,2,4,Priority review
1164,BOOK01165,The Systems Leader,['Robert E. Siegel'],LeadershipNow only,,2025.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9780593800041.jpg,1,2,4,Priority review
1165,BOOK01166,These Strange New Minds,['Christopher Summerfield'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780593831717.jpg,1,2,4,Priority review
1166,BOOK01167,Fired Up,['Shannon Watts'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593831939.jpg,1,2,4,Priority review
1168,BOOK01169,The Thinking Machine,['Stephen Witt'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593832691.jpg,1,2,4,Priority review
1170,BOOK01171,On Character,['General Stanley McChrystal'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593852958.jpg,1,2,4,Priority review
1171,BOOK01172,What You're Made For,['George Raveling and Ryan Holiday -\x97 Foreword by Michael Jordan'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780593852972.jpg,1,2,4,Priority review
1173,BOOK01174,The Burnout Challenge,['Christina Maslach and Michael P. Leiter'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780674251014.jpg,1,2,4,Priority review
1174,BOOK01175,Deeply Responsible Business,['Geoffrey Jones'],LeadershipNow only,,2023.0,,,[],General Business and Management,https://www.leadershipnow.com/leadershop/images/9780674916531.jpg,1,2,4,Priority review
1175,BOOK01176,Capitalism,['Michael Sonenscher'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780691237206.jpg,1,2,4,Priority review
1176,BOOK01177,The Corporation and the Twentieth Century,['Richard N. Langlois'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9780691246987.jpg,1,2,4,Priority review
1177,BOOK01178,The Power of Regret,['Daniel H. Pink'],LeadershipNow only,,2022.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9780735210653.jpg,1,2,4,Priority review
1180,BOOK01181,The Crisis of Democratic Capitalism,['Martin Wolf'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780735224216.jpg,1,2,4,Priority review
1181,BOOK01182,Sir Henry Royce,['Ryan Leak'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780750999004.jpg,1,2,4,Priority review
1182,BOOK01183,The Conviction to Lead,['Albert Mohler'],LeadershipNow only,,2023.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9780764237706.jpg,1,2,4,Priority review
1184,BOOK01185,The Commanders,['Lloyd Clark'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780802160225.jpg,1,2,4,Priority review
1185,BOOK01186,The Wise Leader,['Uli Chi'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9780802884046.jpg,1,2,4,Priority review
1186,BOOK01187,Character,['Robert L. Dilenschneider'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780806543123.jpg,1,2,4,Priority review
1188,BOOK01189,Team Emotional Intelligence 2.0,['Jean Greaves and Evan Watkins'],LeadershipNow only,,2022.0,,,[],Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/9780974719344.jpg,1,2,4,Priority review
1189,BOOK01190,Focused As A Bee,['Jones Loflin and Sydney Loflin'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780976688266.jpg,1,2,4,Priority review
1190,BOOK01191,Network Leadership,['Jeffrey Beeson'],LeadershipNow only,,2025.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781009392235.jpg,1,2,4,Priority review
1191,BOOK01192,Decisions about Decisions,['Cass R. Sunstein'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781009400466.jpg,1,2,4,Priority review
1193,BOOK01194,Determining Leadership Potential,['Kimberly Janson and Melody Rawlings'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032220338.jpg,1,2,4,Priority review
1194,BOOK01195,The Next Leadership Team,['Thomas Keil and Marianna Zangrillo'],LeadershipNow only,,2023.0,,,[],Team Leadership,https://www.leadershipnow.com/leadershop/images/9781032349404.jpg,1,2,4,Priority review
1195,BOOK01196,The Character Compass,"['Mary Crossan, Gerard Seijts and Bill Furlong (Aut']",LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032376486.jpg,1,2,4,Priority review
1196,BOOK01197,The Practice of Ethical Leadership,['Claas Florian Engelke and Richard B. Swegan'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032397191.jpg,1,2,4,Priority review
1197,BOOK01198,Sentient Strategy,['Alan Weiss'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032412634.jpg,1,2,4,Priority review
1198,BOOK01199,Everyday Leadership,['Ross Blankenship'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032607856.jpg,1,2,4,Priority review
1199,BOOK01200,Redefining Networking,['Monique Kelley'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032933863.jpg,1,2,4,Priority review
1200,BOOK01201,Franklin D. Roosevelt and the Art of Leadership,['William Nester'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781036110901.jpg,1,2,4,Priority review
1203,BOOK01204,The Presence Principle,['Alexa Chilcutt and Carl DuPont'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781041021964.jpg,1,2,4,Priority review
1204,BOOK01205,Leading With Values,['Neil Malhotra and Ken Shotts'],LeadershipNow only,,2022.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781108841191.jpg,1,2,4,Priority review
1206,BOOK01207,The Power of a Positive You,['Jon Gordon'],LeadershipNow only,,2022.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781119430285.jpg,1,2,4,Priority review
1207,BOOK01208,Scaling Innovation,['Madhavan Ramanujam and Eddie Hartman'],LeadershipNow only,,2025.0,,,[],Innovation Management,https://www.leadershipnow.com/leadershop/images/9781119633068.jpg,1,2,4,Priority review
1208,BOOK01209,Leading in a Non-Linear World,['Jean Gomes'],LeadershipNow only,,2023.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781119672722.jpg,1,2,4,Priority review
1209,BOOK01210,The One Truth,['Jon Gordon'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781119757351.jpg,1,2,4,Priority review
1210,BOOK01211,The 7 Commitments of a Great Team,['Jon Gordon'],LeadershipNow only,,2025.0,,,[],Team Leadership,https://www.leadershipnow.com/leadershop/images/9781119757382.jpg,1,2,4,Priority review
1213,BOOK01214,Human-Driven Experience,['Robert Harles'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119812982.jpg,1,2,4,Priority review
1214,BOOK01215,The Power of One More,['Ed Mylett'],LeadershipNow only,,2022.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781119815365.jpg,1,2,4,Priority review
1215,BOOK01216,Difficult Decisions,['Eric Pliner'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119817048.jpg,1,2,4,Priority review
1216,BOOK01217,Driving Results,['Gary A. Garfield'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119822479.jpg,1,2,4,Priority review
1218,BOOK01219,Amp It Up,['Frank Slootman'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781119836117.jpg,1,2,4,Priority review
1219,BOOK01220,The Mentor's Guide,['Lois J. Zachary and Lisa Fain'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119838180.jpg,1,2,4,Priority review
1220,BOOK01221,Say More About That,['Amber Cabral'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119839323.jpg,1,2,4,Priority review
1221,BOOK01222,"Move to the Edge, Declare it Center",['Everett Harper'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119849889.jpg,1,2,4,Priority review
1223,BOOK01224,Amplify Your Influence,['Rene Rodriguez'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119858683.jpg,1,2,4,Priority review
1224,BOOK01225,Leading Wisely,['Manfred F. R. Kets de Vries'],LeadershipNow only,,2022.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781119860396.jpg,1,2,4,Priority review
1225,BOOK01226,Trustworthy AI,['Beena Ammanath'],LeadershipNow only,,2022.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781119867920.jpg,1,2,4,Priority review
1226,BOOK01227,How the Future Works,"['Brian Elliott, Sheela Subramanian and Helen Kupp']",LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781119870951.jpg,1,2,4,Priority review
1227,BOOK01228,Sustainable Leadership:,['Clarke Murphy'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781119872153.jpg,1,2,4,Priority review
1228,BOOK01229,The Unexpected Leader,['Jacqueline M. Baker'],LeadershipNow only,,2022.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781119877677.jpg,1,2,4,Priority review
1229,BOOK01230,The Soul of Startups,['Sophie Theen'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781119885590.jpg,1,2,4,Priority review
1230,BOOK01231,Principal in Balance,['Jessica Cabeen'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119885764.jpg,1,2,4,Priority review
1231,BOOK01232,True North,['Bill George and Zach Clayton'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781119886105.jpg,1,2,4,Priority review
1232,BOOK01233,Step into the Metaverse,['Mark van Rijmenam'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119887577.jpg,1,2,4,Priority review
1234,BOOK01235,Digital Transformation Payday,['Tim Bottke'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119894179.jpg,1,2,4,Priority review
1235,BOOK01236,Leading with Vulnerability,['Jacob Morgan'],LeadershipNow only,,2023.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781119895244.jpg,1,2,4,Priority review
1236,BOOK01237,Work Here Now,['Melissa Swift'],LeadershipNow only,,2023.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781119895275.jpg,1,2,4,Priority review
1237,BOOK01238,The Locker Room,['Stephen Mackey and Damon West'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119897842.jpg,1,2,4,Priority review
1238,BOOK01239,Adaptive Resilience,['Maria Santacaterina'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119898184.jpg,1,2,4,Priority review
1239,BOOK01240,Decisions Over Decimals,"['Paul F. Magnone, Christopher J. Frank and Oded Netzer']",LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119898481.jpg,1,2,4,Priority review
1240,BOOK01241,Navigating the Metaverse,"['Cathy Hackl, Dirk Lueth and Tommaso Di Bartol']",LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119898993.jpg,1,2,4,Priority review
1241,BOOK01242,Energy Leadership,['Bruce D. Schneider'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781119899549.jpg,1,2,4,Priority review
1242,BOOK01243,A Cure for the Common Company,['Richard Safeer'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119899969.jpg,1,2,4,Priority review
1243,BOOK01244,The Digital Leader,['Ram Charan and Raj B. Vattikuti'],LeadershipNow only,,2022.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781119900085.jpg,1,2,4,Priority review
1244,BOOK01245,Culture Is the Way,['Matt Mayberry'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119913658.jpg,1,2,4,Priority review
1245,BOOK01246,Wise Decisions,['Sheila Ohlsson and James E. Loehr'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119931409.jpg,1,2,4,Priority review
1246,BOOK01247,The Ecosystem Economy,['Venkat Atluri and Miklós Dietz'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781119984788.jpg,1,2,4,Priority review
1247,BOOK01248,Autonomous Transformation,['Brian Evergreen'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119985297.jpg,1,2,4,Priority review
1248,BOOK01249,The Negativity Fast,['Anthony Iannarino'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119985884.jpg,1,2,4,Priority review
1250,BOOK01251,The Energy of Success,['Rebecca Ahmed'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/97811394245475.jpg,1,2,4,Priority review
1252,BOOK01253,"See, Solve, Scale",['Danny Warshay'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781250272317.jpg,1,2,4,Priority review
1253,BOOK01254,Unlikely Heroes,['Derek Leebaert'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781250274694.jpg,1,2,4,Priority review
1254,BOOK01255,Talent,['Tyler Cowen and Daniel Gross'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781250275813.jpg,1,2,4,Priority review
1256,BOOK01257,Intrinsic Motivation,['Stefan Falk'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781250277695.jpg,1,2,4,Priority review
1259,BOOK01260,"When They Win, You Win",['Russ Laraway'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781250279668.jpg,1,2,4,Priority review
