openlibrary_author_key,author_name,candidate_rank,wikidata_id,wikidata_label,wikidata_description,wikidata_url,instance_of_qids,citizenship_qids,birthplace_qids,birth_dates,occupation_qids,wikidata_openlibrary_ids,source_ol_author_id,wikidata_ol_author_ids_normalized,exact_openlibrary_id_match,matched_author_identifier,instance_of_parsed,is_human,source_name_normalized,candidate_name_normalized,name_similarity,exact_normalized_name,occupation_qids_parsed,occupation_labels,leadwise_titles,leadwise_book_count,occupation_screen,identity_evidence_tier
OL6519846A,DAVID A. WHETTEN,1,Q19666912,David A. Whetten,American organizational theorist,http://www.wikidata.org/entity/Q19666912,['Q5'],[],[],['+1946-06-22T00:00:00Z'],"['Q2306091', 'Q1622272']",[],OL6519846A,[],False,False,['Q5'],True,david a whetten,david a whetten,1.0,True,"['Q2306091', 'Q1622272']","['sociologist', 'university teacher']",['Developing mangement skills'],1,potentially_compatible,strong_secondary
OL2635200A,Harold Koontz,1,Q16010961,Harold Koontz,American business consultant,http://www.wikidata.org/entity/Q16010961,['Q5'],['Q30'],['Q590191'],"['+1909-05-19T00:00:00Z', '+1908-00-00T00:00:00Z']",['Q48072011'],[],OL2635200A,[],False,False,['Q5'],True,harold koontz,harold koontz,1.0,True,['Q48072011'],['business theorist'],"['Essentials of management', 'Principles of management']",2,potentially_compatible,strong_secondary
OL2634617A,John A. Pearce,1,Q22279613,John A. Pearce,American judge,http://www.wikidata.org/entity/Q22279613,['Q5'],['Q30'],[],[],['Q16533'],[],OL2634617A,[],False,False,['Q5'],True,john a pearce,john a pearce,1.0,True,['Q16533'],['judge'],['Strategic management'],2,ambiguous,ambiguous
OL5476227A,Michael Levy,1,Q103381030,Michael Levy,Ph.D. Rensselaer Polytechnic Institute 2014,http://www.wikidata.org/entity/Q103381030,['Q5'],[],[],[],[],[],OL5476227A,[],False,False,['Q5'],True,michael levy,michael levy,1.0,True,[],[],['Retailing management'],1,insufficient,ambiguous
OL391217A,Barton A. Weitz,1,Q112527136,Barton A. Weitz,,http://www.wikidata.org/entity/Q112527136,['Q5'],[],[],['+1941-00-00T00:00:00Z'],['Q1622272'],[],OL391217A,[],False,False,['Q5'],True,barton a weitz,barton a weitz,1.0,True,['Q1622272'],['university teacher'],['Retailing management'],1,potentially_compatible,strong_secondary
OL453548A,Donald J. Bowersox,1,Q112396964,Donald J. Bowersox,,http://www.wikidata.org/entity/Q112396964,['Q5'],[],[],['+1932-00-00T00:00:00Z'],['Q188094'],[],OL453548A,[],False,False,['Q5'],True,donald j bowersox,donald j bowersox,1.0,True,['Q188094'],['economist'],['Supply chain logistics management'],1,potentially_compatible,strong_secondary
OL223174A,Spencer Johnson,1,Q108054924,Spencer Johnson,football player (born 1988),http://www.wikidata.org/entity/Q108054924,['Q5'],[],[],['+1988-03-27T00:00:00Z'],['Q19204627'],[],OL223174A,[],False,False,['Q5'],True,spencer johnson,spencer johnson,1.0,True,['Q19204627'],['American football player'],['The one minute manager'],1,potentially_incompatible,conflicting
OL392669A,Robert D. Hisrich,1,Q112446160,Robert D. Hisrich,,http://www.wikidata.org/entity/Q112446160,['Q5'],[],[],['+1944-00-00T00:00:00Z'],['Q121594'],[],OL392669A,[],False,False,['Q5'],True,robert d hisrich,robert d hisrich,1.0,True,['Q121594'],['professor'],['Entrepreneurship'],1,potentially_compatible,strong_secondary
OL383803A,James C. Van Horne,1,Q29524967,James C. Van Horne,American economist,http://www.wikidata.org/entity/Q29524967,['Q5'],['Q30'],['Q486877'],['+1935-00-00T00:00:00Z'],"['Q188094', 'Q1622272', 'Q36180']",[],OL383803A,[],False,False,['Q5'],True,james c van horne,james c van horne,1.0,True,"['Q188094', 'Q1622272', 'Q36180']","['economist', 'university teacher', 'writer']",['Fundamentals of financial management'],1,potentially_compatible,strong_secondary
OL26542A,James A. O'Brien,1,Q112400512,James A. O'Brien,,http://www.wikidata.org/entity/Q112400512,['Q5'],[],[],['+1936-00-00T00:00:00Z'],['Q121594'],[],OL26542A,[],False,False,['Q5'],True,james a o brien,james a o brien,1.0,True,['Q121594'],['professor'],['Management information systems'],1,potentially_compatible,strong_secondary
OL398560A,Barry Berman,1,Q95785077,Barry Berman,screenwriter,http://www.wikidata.org/entity/Q95785077,['Q5'],[],[],['+1957-01-01T00:00:00Z'],['Q28389'],[],OL398560A,[],False,False,['Q5'],True,barry berman,barry berman,1.0,True,['Q28389'],['screenwriter'],['Retail management'],1,potentially_compatible,strong_secondary
OL30298A,Jerrold S. Greenberg,1,Q112516443,Jerrold S. Greenberg,,http://www.wikidata.org/entity/Q112516443,['Q5'],[],[],['+1942-00-00T00:00:00Z'],['Q1622272'],[],OL30298A,[],False,False,['Q5'],True,jerrold s greenberg,jerrold s greenberg,1.0,True,['Q1622272'],['university teacher'],['Comprehensive stress management'],1,potentially_compatible,strong_secondary
OL10856242A,Cyril O'Donnell,1,Q5200774,Cyril J. O'Donnell,American professor,http://www.wikidata.org/entity/Q5200774,['Q5'],['Q30'],['Q28260'],['+1900-12-00T00:00:00Z'],['Q188094'],['OL1979802A'],OL10856242A,['OL1979802A'],False,False,['Q5'],True,cyril o donnell,cyril j o donnell,0.9375,False,['Q188094'],['economist'],['Principles of management'],1,potentially_compatible,probable_secondary
OL8088432A,Mairead Brady,1,Q139446636,Mairead Brady,,http://www.wikidata.org/entity/Q139446636,['Q5'],[],[],[],"['Q1622272', 'Q2462658']",[],OL8088432A,[],False,False,['Q5'],True,mairead brady,mairead brady,1.0,True,"['Q1622272', 'Q2462658']","['university teacher', 'manager']",['Marketing management'],1,potentially_compatible,strong_secondary
OL2946043A,Torben Hansen,1,Q29583803,Torben Hansen,Danish professor,http://www.wikidata.org/entity/Q29583803,['Q5'],['Q756617'],[],['+1966-00-00T00:00:00Z'],['Q1622272'],[],OL2946043A,[],False,False,['Q5'],True,torben hansen,torben hansen,1.0,True,['Q1622272'],['university teacher'],['Marketing management'],1,potentially_compatible,strong_secondary
OL1519807A,William Cron,1,Q8007305,William Cronon,American historian,http://www.wikidata.org/entity/Q8007305,['Q5'],['Q30'],['Q49145'],['+1954-09-11T00:00:00Z'],"['Q901402', 'Q201788', 'Q1622272', 'Q16529590']",[],OL1519807A,[],False,False,['Q5'],True,william cron,william cronon,0.9230769230769232,False,"['Q901402', 'Q201788', 'Q1622272', 'Q16529590']","['geographer', 'historian', 'university teacher', 'environmental scientist']",['Sales management'],1,potentially_compatible,probable_secondary
OL562491A,Thomas R. Hoffmann,1,Q131865202,Thomas R. Hoffmann,,http://www.wikidata.org/entity/Q131865202,['Q5'],[],[],[],['Q1792450'],[],OL562491A,[],False,False,['Q5'],True,thomas r hoffmann,thomas r hoffmann,1.0,True,['Q1792450'],['art historian'],['Production & inventory management'],1,ambiguous,ambiguous
OL1193951A,Aaron Antonovsky,1,Q301653,Aaron Antonovsky,Israeli American sociologist,http://www.wikidata.org/entity/Q301653,['Q5'],"['Q30', 'Q801']",['Q18419'],['+1923-12-19T00:00:00Z'],"['Q2306091', 'Q1622272']",[],OL1193951A,[],False,False,['Q5'],True,aaron antonovsky,aaron antonovsky,1.0,True,"['Q2306091', 'Q1622272']","['sociologist', 'university teacher']",['Unraveling the mystery of health'],1,potentially_compatible,strong_secondary
OL5686405A,Michael Armstrong,1,Q14946817,Michael Armstrong,British politician (1924-1982),http://www.wikidata.org/entity/Q14946817,['Q5'],"['Q145', 'Q174193']",[],['+1924-05-06T00:00:00Z'],"['Q82955', 'Q808967']",[],OL5686405A,[],False,False,['Q5'],True,michael armstrong,michael armstrong,1.0,True,"['Q82955', 'Q808967']","['politician', 'barrister']","[""Armstrong's Handbook of Human Resource Management Practice"", ""Armstrong's Handbook of Strategic Human Resource Management"", ""Armstrong's Handbook of Performance Management"", ""Armstrong's handbook of human resource management practice""]",6,ambiguous,ambiguous
OL4727974A,Mick Marchington,1,Q112429200,Mick Marchington,,http://www.wikidata.org/entity/Q112429200,['Q5'],[],[],['+1949-00-00T00:00:00Z'],['Q121594'],[],OL4727974A,[],False,False,['Q5'],True,mick marchington,mick marchington,1.0,True,['Q121594'],['professor'],['Human resource management at work'],1,potentially_compatible,strong_secondary
OL2694332A,Adrian Wilkinson,1,Q112427096,Adrian Wilkinson,,http://www.wikidata.org/entity/Q112427096,['Q5'],[],[],['+1963-00-00T00:00:00Z'],['Q188094'],[],OL2694332A,[],False,False,['Q5'],True,adrian wilkinson,adrian wilkinson,1.0,True,['Q188094'],['economist'],['Human resource management at work'],1,potentially_compatible,strong_secondary
OL8266107A,Evangelia Marinakou,1,Q132158377,Evangelia Marinakou,,http://www.wikidata.org/entity/Q132158377,['Q5'],[],[],[],['Q1622272'],[],OL8266107A,[],False,False,['Q5'],True,evangelia marinakou,evangelia marinakou,1.0,True,['Q1622272'],['university teacher'],['Hotel Management'],1,potentially_compatible,strong_secondary
OL3134337A,Yvonne Byron,1,Q133018221,Yvonne Byron,,http://www.wikidata.org/entity/Q133018221,['Q5'],[],[],['+1950-01-01T00:00:00Z'],[],[],OL3134337A,[],False,False,['Q5'],True,yvonne byron,yvonne byron,1.0,True,[],[],['People Managing Forests'],1,insufficient,ambiguous
OL2800692A,Gary Rees,1,Q3098605,Gary Rees,English rugby union footballer and coach,http://www.wikidata.org/entity/Q3098605,['Q5'],['Q145'],['Q1626288'],['+1960-05-02T00:00:00Z'],['Q14089670'],[],OL2800692A,[],False,False,['Q5'],True,gary rees,gary rees,1.0,True,['Q14089670'],['rugby union player'],"['Strategic People Management and Development', 'Strategic Human Resource Management']",2,ambiguous,ambiguous
OL2657848A,David Rees,1,Q96195509,David Rees,Spanish singer,http://www.wikidata.org/entity/Q96195509,['Q5'],['Q29'],['Q8851'],['+1994-08-24T00:00:00Z'],['Q177220'],[],OL2657848A,[],False,False,['Q5'],True,david rees,david rees,1.0,True,['Q177220'],['singer'],['People management'],1,ambiguous,ambiguous
OL3461954A,Richard McBain,1,Q76060447,Richard McBain,(1865-1954),http://www.wikidata.org/entity/Q76060447,['Q5'],[],[],['+1865-01-01T00:00:00Z'],[],[],OL3461954A,[],False,False,['Q5'],True,richard mcbain,richard mcbain,1.0,True,[],[],['People management'],1,insufficient,ambiguous
OL478428A,David Farnham,1,Q124738278,David Farnham,gravitational wave researcher,http://www.wikidata.org/entity/Q124738278,['Q5'],[],[],[],['Q1650915'],[],OL478428A,[],False,False,['Q5'],True,david farnham,david farnham,1.0,True,['Q1650915'],['researcher'],['People management and development'],1,potentially_compatible,strong_secondary
OL4915492A,Juani Swart,1,Q58178664,Juani Swart,"researcher, ORCID id # 0000-0002-5365-0686",http://www.wikidata.org/entity/Q58178664,['Q5'],[],[],[],['Q1650915'],[],OL4915492A,[],False,False,['Q5'],True,juani swart,juani swart,1.0,True,['Q1650915'],['researcher'],['People Management and Performance'],1,potentially_compatible,strong_secondary
OL9489252A,Bruce Rayton,1,Q57090207,Bruce Rayton,researcher,http://www.wikidata.org/entity/Q57090207,['Q5'],[],[],[],['Q1650915'],[],OL9489252A,[],False,False,['Q5'],True,bruce rayton,bruce rayton,1.0,True,['Q1650915'],['researcher'],['People Management and Performance'],1,potentially_compatible,strong_secondary
OL1461878A,Susan Hutchinson,1,Q112463294,Susan Hutchinson,,http://www.wikidata.org/entity/Q112463294,['Q5'],[],[],['+1956-00-00T00:00:00Z'],[],[],OL1461878A,[],False,False,['Q5'],True,susan hutchinson,susan hutchinson,1.0,True,[],[],"['People Management and Performance', 'Performance Management']",2,insufficient,ambiguous
OL6994615A,Pawan S. Budhwar,1,Q58655935,Pawan S. Budhwar,researcher ORCID ID = 0000-0001-8915-6172,http://www.wikidata.org/entity/Q58655935,['Q5'],['Q668'],[],['+1964-00-00T00:00:00Z'],"['Q89000321', 'Q1622272']",[],OL6994615A,[],False,False,['Q5'],True,pawan s budhwar,pawan s budhwar,1.0,True,"['Q89000321', 'Q1622272']","['management scientist', 'university teacher']",['The changing face of people management in India'],1,potentially_compatible,strong_secondary
OL223415A,Ricky W. Griffin,1,Q112451098,Ricky W. Griffin,,http://www.wikidata.org/entity/Q112451098,['Q5'],[],[],['+1950-00-00T00:00:00Z'],['Q188094'],[],OL223415A,[],False,False,['Q5'],True,ricky w griffin,ricky w griffin,1.0,True,['Q188094'],['economist'],['Organizational Behavior'],2,potentially_compatible,strong_secondary
OL7320384A,Jean M. Phillips,1,Q112484316,Jean Phillips,,http://www.wikidata.org/entity/Q112484316,['Q5'],[],[],['+1969-00-00T00:00:00Z'],['Q121594'],[],OL7320384A,[],False,False,['Q5'],True,jean m phillips,jean phillips,0.9285714285714286,False,['Q121594'],['professor'],['Organizational Behavior'],1,potentially_compatible,probable_secondary
OL8049214A,Stanley M. Gully,1,Q71971150,Stanley Gully,researcher,http://www.wikidata.org/entity/Q71971150,['Q5'],[],[],[],"['Q1650915', 'Q1622272', 'Q212980']",[],OL8049214A,[],False,False,['Q5'],True,stanley m gully,stanley gully,0.9285714285714286,False,"['Q1650915', 'Q1622272', 'Q212980']","['researcher', 'university teacher', 'psychologist']",['Organizational Behavior'],1,potentially_compatible,probable_secondary
OL6346643A,Paul Kearns,1,Q108113173,Paul Kearns,"biology researcher, academic",http://www.wikidata.org/entity/Q108113173,['Q5'],[],[],[],['Q169470'],[],OL6346643A,[],False,False,['Q5'],True,paul kearns,paul kearns,1.0,True,['Q169470'],['physicist'],['Professional HR'],1,ambiguous,ambiguous
OL4814507A,Ian Fleming,1,Q82104,Ian Fleming,British author (1908–1964),http://www.wikidata.org/entity/Q82104,['Q5'],['Q145'],['Q124184'],"['+1908-05-28T00:00:00Z', '+1908-12-28T00:00:00Z']","['Q1930187', 'Q36180', 'Q6625963', 'Q28389', 'Q12144794', 'Q45199']",['OL29227A'],OL4814507A,['OL29227A'],False,False,['Q5'],True,ian fleming,ian fleming,1.0,True,"['Q1930187', 'Q36180', 'Q6625963', 'Q28389', 'Q12144794', 'Q45199']","['journalist', 'writer', 'novelist', 'screenwriter', 'prose writer', 'sailor']","[""The people manager's pocketbook""]",1,potentially_compatible,strong_secondary
OL7950578A,Ashish Malik,1,Q90288688,Ashish A. Malik,researcher (ORCID 0000-0003-4866-9072),http://www.wikidata.org/entity/Q90288688,['Q5'],[],[],[],['Q1650915'],[],OL7950578A,[],False,False,['Q5'],True,ashish malik,ashish a malik,0.9230769230769232,False,['Q1650915'],['researcher'],['Business Models and People Management in the Indian IT Industry'],1,potentially_compatible,probable_secondary
OL2698142A,Chris Rowley,1,Q115329218,Chris Rowley,researcher,http://www.wikidata.org/entity/Q115329218,['Q5'],['Q408'],[],[],"['Q3640160', 'Q1650915']",[],OL2698142A,[],False,False,['Q5'],True,chris rowley,chris rowley,1.0,True,"['Q3640160', 'Q1650915']","['marine biologist', 'researcher']",['Business Models and People Management in the Indian IT Industry'],1,potentially_compatible,strong_secondary
OL3874125A,David W. Griffiths,1,Q75855774,David Wood Griffiths,American military officer (1896–1967),http://www.wikidata.org/entity/Q75855774,['Q5'],['Q30'],['Q1297'],['+1896-11-05T00:00:00Z'],['Q189290'],[],OL3874125A,[],False,False,['Q5'],True,david w griffiths,david wood griffiths,0.918918918918919,False,['Q189290'],['military officer'],['Successful People Management'],1,ambiguous,ambiguous
OL8211725A,David Creelman,1,Q132875436,David Creelman,,http://www.wikidata.org/entity/Q132875436,['Q5'],[],[],['+1957-01-01T00:00:00Z'],[],[],OL8211725A,[],False,False,['Q5'],True,david creelman,david creelman,1.0,True,[],[],['CMO of People'],1,insufficient,ambiguous
OL230346A,Peter Dowling,1,Q125492296,Peter Dowling,New Zealand publisher,http://www.wikidata.org/entity/Q125492296,['Q5'],['Q664'],['Q84'],['+1965-00-00T00:00:00Z'],['Q2516866'],[],OL230346A,[],False,False,['Q5'],True,peter dowling,peter dowling,1.0,True,['Q2516866'],['publisher'],['International human resource management'],1,ambiguous,ambiguous
OL3289459A,Peter J. Dowling,1,Q112436586,Peter Dowling,Australian marketing specialist and lecturer,http://www.wikidata.org/entity/Q112436586,['Q5'],[],[],['+1950-00-00T00:00:00Z'],['Q1622272'],[],OL3289459A,[],False,False,['Q5'],True,peter j dowling,peter dowling,0.9285714285714286,False,['Q1622272'],['university teacher'],['International human resource management'],1,potentially_compatible,probable_secondary
OL393423A,Randall S. Schuler,1,Q93261857,Randall S. Schuler,,http://www.wikidata.org/entity/Q93261857,['Q5'],[],[],['+1945-04-29T00:00:00Z'],[],[],OL393423A,[],False,False,['Q5'],True,randall s schuler,randall s schuler,1.0,True,[],[],['International human resource management'],1,insufficient,ambiguous
OL12915435A,Diana Dias,1,Q87106585,Diana Dias,researcher (ORCID 0000-0002-5065-8068),http://www.wikidata.org/entity/Q87106585,['Q5'],[],[],[],['Q1650915'],[],OL12915435A,[],False,False,['Q5'],True,diana dias,diana dias,1.0,True,['Q1650915'],['researcher'],['People Management'],1,potentially_compatible,strong_secondary
OL12915436A,Carla Magalhães,1,Q87884221,Carla Magalhães,researcher,http://www.wikidata.org/entity/Q87884221,['Q5'],[],[],[],['Q1650915'],[],OL12915436A,[],False,False,['Q5'],True,carla magalhaes,carla magalhaes,1.0,True,['Q1650915'],['researcher'],['People Management'],1,potentially_compatible,strong_secondary
OL333708A,Patricia Wellington,1,Q76292862,Patricia Wellington,Peerage person ID=668197,http://www.wikidata.org/entity/Q76292862,['Q5'],[],[],[],[],[],OL333708A,[],False,False,['Q5'],True,patricia wellington,patricia wellington,1.0,True,[],[],['Effective people management'],1,insufficient,ambiguous
OL225835A,Michael A. Hitt,1,Q1927840,Michael Hitt,American economist,http://www.wikidata.org/entity/Q1927840,['Q5'],['Q30'],[],['+1946-01-24T00:00:00Z'],['Q188094'],[],OL225835A,[],False,False,['Q5'],True,michael a hitt,michael hitt,0.9230769230769232,False,['Q188094'],['economist'],['Strategic management'],1,potentially_compatible,probable_secondary
OL2654206A,Duane Ireland,1,Q108626265,R. Duane Ireland,American academic,http://www.wikidata.org/entity/Q108626265,['Q5'],['Q30'],['Q983974'],['+1947-00-00T00:00:00Z'],['Q121594'],[],OL2654206A,[],False,False,['Q5'],True,duane ireland,r duane ireland,0.9285714285714286,False,['Q121594'],['professor'],['Strategic management'],1,potentially_compatible,probable_secondary
OL2650732A,R. Duane Ireland,1,Q108626265,R. Duane Ireland,American academic,http://www.wikidata.org/entity/Q108626265,['Q5'],['Q30'],['Q983974'],['+1947-00-00T00:00:00Z'],['Q121594'],[],OL2650732A,[],False,False,['Q5'],True,r duane ireland,r duane ireland,1.0,True,['Q121594'],['professor'],"['Strategic management', 'Understanding business strategy']",2,potentially_compatible,strong_secondary
OL7000742A,Frank T. Rothaermel,1,Q5489871,Frank T. Rothaermel,American academic,http://www.wikidata.org/entity/Q5489871,['Q5'],['Q30'],['Q569680'],[],"['Q188094', 'Q1622272']",[],OL7000742A,[],False,False,['Q5'],True,frank t rothaermel,frank t rothaermel,1.0,True,"['Q188094', 'Q1622272']","['economist', 'university teacher']",['Strategic management'],1,potentially_compatible,strong_secondary
OL1076211A,R. Edward Freeman,1,Q3938264,R. Edward Freeman,American philosopher (1951-),http://www.wikidata.org/entity/Q3938264,['Q5'],['Q30'],['Q239870'],['+1951-12-18T00:00:00Z'],"['Q188094', 'Q4964182', 'Q1622272']",[],OL1076211A,[],False,False,['Q5'],True,r edward freeman,r edward freeman,1.0,True,"['Q188094', 'Q4964182', 'Q1622272']","['economist', 'philosopher', 'university teacher']",['Strategic management'],1,potentially_compatible,strong_secondary
