book_id,scrape_id,title,subtitle,author,isbn_source,isbn_normalized,isbn_13,isbn_status,publisher,publication_date,publication_year,format,page_count,edition_note,cover_url,external_book_url,release_pages,source_metadata_conflict,source,openlibrary_key,match_method,match_confidence
BOOK01192,647,Decisions about Decisions,Practical Reason in Ordinary Life,Cass R. Sunstein,9781009400466,9781009400466,9781009400466,Valid ISBN-13,Cambridge University Press,2023-08-17,2023,Hardcover,250.0,,https://www.leadershipnow.com/leadershop/images/9781009400466.jpg,https://amzn.to/3DmpNvs,['2023 Releases'],False,LeadershipNow,,,
BOOK01193,95,Redemption,MacArthur and the Campaign for the Philippines,Peter R. Mansoor,9781009541190,9781009541190,9781009541190,Valid ISBN-13,Cambridge University Press,2025-08-31,2025,Hardcover,480.0,,https://www.leadershipnow.com/leadershop/images/9781009541190.jpg,https://amzn.to/4bfWvPj,['2025 Releases'],False,LeadershipNow,,,
BOOK01194,951,Determining Leadership Potential,,Kimberly Janson and Melody Rawlings,9781032220338,9781032220338,9781032220338,Valid ISBN-13,Routledge,2022-08-25,2022,Paperback,180.0,,https://www.leadershipnow.com/leadershop/images/9781032220338.jpg,https://amzn.to/3bRuPGh,['2022 Releases'],False,LeadershipNow,,,
BOOK01195,721,The Next Leadership Team,,Thomas Keil and Marianna Zangrillo,9781032349404,9781032349404,9781032349404,Valid ISBN-13,Routledge,2023-05-24,2023,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781032349404.jpg,https://amzn.to/45u6ehz,['2023 Releases'],False,LeadershipNow,,,
BOOK01196,596,The Character Compass,,"Mary Crossan, Gerard Seijts and Bill Furlong (Aut",9781032376486,9781032376486,9781032376486,Valid ISBN-13,Routledge,2023-10-30,2023,Hardcover,220.0,,https://www.leadershipnow.com/leadershop/images/9781032376486.jpg,https://amzn.to/3SUb5F3,['2023 Releases'],False,LeadershipNow,,,
BOOK01197,438,The Practice of Ethical Leadership,,Claas Florian Engelke and Richard B. Swegan,9781032397191,9781032397191,9781032397191,Valid ISBN-13,Routledge,2024-04-02,2024,Hardcover,268.0,,https://www.leadershipnow.com/leadershop/images/9781032397191.jpg,https://amzn.to/43cQTkW,['2024 Releases'],False,LeadershipNow,,,
BOOK01198,778,Sentient Strategy,How to Create Market-Dominating Strategies in Turbulent Economies,Alan Weiss,9781032412634,9781032412634,9781032412634,Valid ISBN-13,Productivity Press,2023-03-23,2023,Paperback,130.0,,https://www.leadershipnow.com/leadershop/images/9781032412634.jpg,https://amzn.to/3npJvSG,['2023 Releases'],False,LeadershipNow,,,
BOOK01199,264,Everyday Leadership,A Guide to Developing Your Mindset as a Leader,Ross Blankenship,9781032607856,9781032607856,9781032607856,Valid ISBN-13,Routledge,2024-12-11,2024,Paperback,116.0,,https://www.leadershipnow.com/leadershop/images/9781032607856.jpg,https://amzn.to/3AsbY0M,['2024 Releases'],False,LeadershipNow,,,
BOOK01200,11,Redefining Networking,How to Lead with Your Unique Value,Monique Kelley,9781032933863,9781032933863,9781032933863,Valid ISBN-13,Routledge,2025-12-15,2025,Hardcover,110.0,,https://www.leadershipnow.com/leadershop/images/9781032933863.jpg,https://amzn.to/4ou8ayO,['2025 Releases'],False,LeadershipNow,,,
BOOK01201,406,Franklin D. Roosevelt and the Art of Leadership,Battling the Great Depression and the Axis Powers,William Nester,9781036110901,9781036110901,9781036110901,Valid ISBN-13,Frontline Books,2024-06-30,2024,Hardcover,312.0,,https://www.leadershipnow.com/leadershop/images/9781036110901.jpg,https://amzn.to/3yu8U2A,['2024 Releases'],False,LeadershipNow,,,
BOOK01202,140,ThinkBlink Manifesto,"Creating Deep, Lasting Emotional Brand Connections in the Blink of an Eye",Ryan Dunlap,9781038337979,9781038337979,9781038337979,Valid ISBN-13,FriesenPress,2025-05-07,2025,Paperback,264.0,,https://www.leadershipnow.com/leadershop/images/9781038337979.jpg,https://amzn.to/48p1z3Z,['2025 Releases'],False,LeadershipNow,,,
BOOK01203,58,We Are Ambiverts Now,,Karl Moore and Gabriele Hartshorne-Mehl,9781041009108,9781041009108,9781041009108,Valid ISBN-13,Routledge,2025-09-08,2025,Paperback,176.0,,https://www.leadershipnow.com/leadershop/images/9781041009108.jpg,https://amzn.to/4lL9UmI,['2025 Releases'],False,LeadershipNow,,,
BOOK01204,15,The Presence Principle,Embodying Executive Presence to Lead with Impact,Alexa Chilcutt and Carl DuPont,9781041021964,9781041021964,9781041021964,Valid ISBN-13,Routledge,2025-12-16,2025,Hardcover,140.0,,https://www.leadershipnow.com/leadershop/images/9781041021964.jpg,https://amzn.to/49vFa66,['2025 Releases'],False,LeadershipNow,,,
BOOK01205,1045,Leading With Values,Strategies for Making Ethical Decisions in Business and Life,Neil Malhotra and Ken Shotts,9781108841191,9781108841191,9781108841191,Valid ISBN-13,Cambridge University Press,2022-04-28,2022,Hardcover,200.0,,https://www.leadershipnow.com/leadershop/images/9781108841191.jpg,https://amzn.to/3wIk298,['2022 Releases'],False,LeadershipNow,,,
BOOK01206,788,How to be a Coffee Bean,111 Life-Changing Ways to Create Positive Change,Jon Gordon and Damon West,9781119430283,9781119430283,9781119430283,Invalid check digit,Wiley,2023-02-01,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119430283.jpg,https://amzn.to/3HhrBHB,['2023 Releases'],False,LeadershipNow,,,
BOOK01207,1025,The Power of a Positive You,Proven Principles and Practices to Be a Better You,Jon Gordon,9781119430285,9781119430285,9781119430285,Valid ISBN-13,Wiley,2022-05-24,2022,Hardcover,188.0,,https://www.leadershipnow.com/leadershop/images/9781119430285.jpg,https://amzn.to/37VgPZT,['2022 Releases'],False,LeadershipNow,,,
BOOK01208,80,Scaling Innovation,How Smart Companies Architect Profitable Growth,Madhavan Ramanujam and Eddie Hartman,9781119633068,9781119633068,9781119633068,Valid ISBN-13,Wiley,2025-08-05,2025,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9781119633068.jpg,https://amzn.to/4dC5ICF,['2025 Releases'],False,LeadershipNow,,,
BOOK01209,813,Leading in a Non-Linear World,"Building Wellbeing, Strategic and Innovation Mindsets for the Future",Jean Gomes,9781119672722,9781119672722,9781119672722,Valid ISBN-13,Wiley,2023-01-04,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781119672722.jpg,https://amzn.to/3hBzZsk,['2023 Releases'],False,LeadershipNow,,,
BOOK00016,815,The Leadership Challenge,How to Make Extraordinary Things Happen in Organizations -,James M. Kouzes and Barry Z. Posner,9781119736127,9781119736127,9781119736127,Valid ISBN-13,Jossey-Bass,2023-01-05,2023,Hardcover,416.0,,https://www.leadershipnow.com/leadershop/images/9781119736127.jpg,https://amzn.to/3YvMXsA,['2023 Releases'],False,LeadershipNow,/works/OL1974749W,Exact normalized title + author,High
BOOK01210,699,The One Truth,"Elevate Your Mind, Unlock Your Power, Heal Your Soul",Jon Gordon,9781119757351,9781119757351,9781119757351,Valid ISBN-13,Wiley,2023-06-27,2023,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9781119757351.jpg,https://amzn.to/42ePDLY,['2023 Releases'],False,LeadershipNow,,,
BOOK01211,149,The 7 Commitments of a Great Team,,Jon Gordon,9781119757382,9781119757382,9781119757382,Valid ISBN-13,Wiley,2025-05-20,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781119757382.jpg,https://amzn.to/3EUDINe,['2025 Releases'],False,LeadershipNow,,,
BOOK01212,1043,The Sale,The Number One Strategy to Build Trust and Create Success,Jon Gordon and Alex Demczak,9781119762690,9781119762690,9781119762690,Valid ISBN-13,Wiley,2022-04-26,2022,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9781119762690.jpg,https://amzn.to/3HZADar,['2022 Releases'],False,LeadershipNow,,,
BOOK01213,1123,The Neutrality Trap,Disrupting and Connecting for Social Change,Bernard S. Mayer and Jacqueline N. Font-Guzmán,9781119793243,9781119793243,9781119793243,Valid ISBN-13,Wiley,2022-01-26,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781119793243.jpg,https://amzn.to/3M5blv3,['2022 Releases'],False,LeadershipNow,,,
BOOK01214,886,Human-Driven Experience,The Battle for Trust in the Digital Age,Robert Harles,9781119812982,9781119812982,9781119812982,Valid ISBN-13,Wiley,2022-10-10,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119812982.jpg,https://amzn.to/3BJ8KCG,['2022 Releases'],False,LeadershipNow,,,
BOOK01215,972,The Power of One More,The Ultimate Guide to Happiness and Success,Ed Mylett,9781119815365,9781119815365,9781119815365,Valid ISBN-13,Wiley,2022-06-01,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781119815365.jpg,https://amzn.to/3PO340v,['2022 Releases'],False,LeadershipNow,,,
BOOK01216,1066,Difficult Decisions,"How Leaders Make the Right Call with Insight, Integrity, and Empathy",Eric Pliner,9781119817048,9781119817048,9781119817048,Valid ISBN-13,Wiley,2022-03-29,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9781119817048.jpg,https://amzn.to/3G3qjgQ,['2022 Releases'],False,LeadershipNow,,,
BOOK01217,962,Driving Results,Six Lessons Learned from Transforming An Iconic Company,Gary A. Garfield,9781119822479,9781119822479,9781119822479,Valid ISBN-13,Wiley,2022-07-13,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9781119822479.jpg,https://amzn.to/3nkkDbc,['2022 Releases'],False,LeadershipNow,,,
BOOK01218,743,The Imperfectionists,Strategic Mindsets for Uncertain Times,Robert McLean and Charles Conn,9781119835660,9781119835660,9781119835660,Valid ISBN-13,Wiley,2023-04-18,2023,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9781119835660.jpg,https://amzn.to/3p9GvKJ,['2023 Releases'],False,LeadershipNow,,,
BOOK01219,1114,Amp It Up,"Leading for Hypergrowth by Raising Expectations, Increasing Urgency, and Elevating Intensity",Frank Slootman,9781119836117,9781119836117,9781119836117,Valid ISBN-13,Wiley,2022-01-19,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9781119836117.jpg,https://amzn.to/30XJcDs,['2022 Releases'],False,LeadershipNow,,,
BOOK01220,987,The Mentor's Guide,Facilitating Effective Learning Relationships,Lois J. Zachary and Lisa Fain,9781119838180,9781119838180,9781119838180,Valid ISBN-13,Jossey-Bass,2022-06-15,2022,Paperback,320.0,,https://www.leadershipnow.com/leadershop/images/9781119838180.jpg,https://amzn.to/3MmLA8u,['2022 Releases'],False,LeadershipNow,,,
BOOK01221,969,Say More About That,"...And Other Ways to Speak Up, Push Back, and Advocate for Yourself and Others",Amber Cabral,9781119839323,9781119839323,9781119839323,Valid ISBN-13,Wiley,2022-07-26,2022,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9781119839323.jpg,https://amzn.to/3Pg0cYO,['2022 Releases'],False,LeadershipNow,,,
BOOK01222,1064,"Move to the Edge, Declare it Center",Practices and Processes for Creatively Solving Complex Problems,Everett Harper,9781119849889,9781119849889,9781119849889,Valid ISBN-13,Wiley,2022-03-22,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119849889.jpg,https://amzn.to/3K2H9iqc,['2022 Releases'],False,LeadershipNow,,,
BOOK01223,705,Do It,The Life-Changing Power of Taking Action,David Nurse,9781119853701,9781119853701,9781119853701,Valid ISBN-13,Wiley,2023-05-02,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119853701.jpg,https://amzn.to/3AolA8T,['2023 Releases'],False,LeadershipNow,,,
BOOK01224,1041,Amplify Your Influence,Transform How You Communicate and Lead,Rene Rodriguez,9781119858683,9781119858683,9781119858683,Valid ISBN-13,Wiley,2022-04-26,2022,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781119858683.jpg,https://amzn.to/3t1x4MO,['2022 Releases'],False,LeadershipNow,,,
BOOK01225,1051,Leading Wisely,Becoming a Reflective Leader in Turbulent Times,Manfred F. R. Kets de Vries,9781119860396,9781119860396,9781119860396,Valid ISBN-13,Wiley,2022-03-07,2022,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9781119860396.jpg,https://amzn.to/3vaUXD9,['2022 Releases'],False,LeadershipNow,,,
BOOK01226,1065,Trustworthy AI,A Business Guide for Navigating Trust and Ethics in AI,Beena Ammanath,9781119867920,9781119867920,9781119867920,Valid ISBN-13,Wiley,2022-03-22,2022,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781119867920.jpg,https://amzn.to/36Ljnc7,['2022 Releases'],False,LeadershipNow,,,
BOOK01227,1019,How the Future Works,Leading Flexible Teams To Do The Best Work of Their Lives,"Brian Elliott, Sheela Subramanian and Helen Kupp",9781119870951,9781119870951,9781119870951,Valid ISBN-13,Wiley,2022-05-17,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781119870951.jpg,https://amzn.to/3zcJgh8,['2022 Releases'],False,LeadershipNow,,,
BOOK01228,928,Sustainable Leadership:,"Lessons of Vision, Courage, and Grit from the CEOs Who Dared to Build a Better World",Clarke Murphy,9781119872153,9781119872153,9781119872153,Valid ISBN-13,Wiley,2022-09-20,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9781119872153.jpg,https://amzn.to/3OVi3Vs,['2022 Releases'],False,LeadershipNow,,,
BOOK01229,914,The Unexpected Leader,Discovering the Leader Within You,Jacqueline M. Baker,9781119877677,9781119877677,9781119877677,Valid ISBN-13,Wiley,2022-09-07,2022,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781119877677.jpg,https://amzn.to/38S7OkH,['2022 Releases'],False,LeadershipNow,,,
BOOK01230,938,The Soul of Startups,The Untold Stories of How Founders Affect Culture,Sophie Theen,9781119885590,9781119885590,9781119885590,Invalid check digit,Wiley,2022-08-02,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781119885590.jpg,https://amzn.to/39I7y8u,['2022 Releases'],False,LeadershipNow,,,
BOOK01231,728,Principal in Balance,Leading at Work and Living a Life,Jessica Cabeen,9781119885764,9781119885764,9781119885764,Valid ISBN-13,Jossey-Bass,2023-04-04,2023,Paperback,208.0,,https://www.leadershipnow.com/leadershop/images/9781119885764.jpg,https://amzn.to/40L3RUy,['2023 Releases'],False,LeadershipNow,,,
BOOK01232,952,True North,Leading Authentically in Today's Workplace -,Bill George and Zach Clayton,9781119886105,9781119886105,9781119886105,Valid ISBN-13,Wiley,2022-08-30,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781119886105.jpg,https://amzn.to/3nOCLu4,['2022 Releases'],False,LeadershipNow,,,
BOOK01233,984,Step into the Metaverse,How the Immersive Internet Will Unlock a Trillion-Dollar Social Economy,Mark van Rijmenam,9781119887577,9781119887577,9781119887577,Valid ISBN-13,Wiley,2022-06-07,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119887577.jpg,https://amzn.to/3tkayOV,['2022 Releases'],False,LeadershipNow,,,
BOOK01234,1023,The Metaverse Handbook,Innovating for the Internet's Next Tectonic Shift,"QuHarrison Terry and Scott ""DJ Skee"" Keeney",9781119892526,9781119892526,9781119892526,Valid ISBN-13,Wiley,2022-05-24,2022,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9781119892526.jpg,https://amzn.to/3LsnMQV,['2022 Releases'],False,LeadershipNow,,,
BOOK01235,837,Digital Transformation Payday,"Navigate the Hype, Lower the Risks, Increase Return on Investments",Tim Bottke,9781119894179,9781119894179,9781119894179,Valid ISBN-13,Wiley,2022-12-01,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781119894179.jpg,https://amzn.to/3Q1DbcX,['2022 Releases'],False,LeadershipNow,,,
BOOK01236,581,Leading with Vulnerability,"Unlock Your Greatest Superpower to Transform Yourself, Your Team, and Your Organization",Jacob Morgan,9781119895244,9781119895244,9781119895244,Valid ISBN-13,Wiley,2023-10-04,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781119895244.jpg,https://amzn.to/3O4c5DC,['2023 Releases'],False,LeadershipNow,,,
BOOK01237,819,Work Here Now,Think Like a Human and Build a Powerhouse Workplace,Melissa Swift,9781119895275,9781119895275,9781119895275,Valid ISBN-13,Wiley,2023-01-12,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119895275.jpg,https://amzn.to/3OXIw5l,['2023 Releases'],False,LeadershipNow,,,
BOOK01238,1013,The Locker Room,"How Great Teams Heal Hurt, Overcome Adversity, and Build Unity",Stephen Mackey and Damon West,9781119897842,9781119897842,9781119897842,Valid ISBN-13,Wiley,2022-05-10,2022,Hardcover,128.0,,https://www.leadershipnow.com/leadershop/images/9781119897842.jpg,https://amzn.to/3KsJTW3,['2022 Releases'],False,LeadershipNow,,,
BOOK01239,595,Adaptive Resilience,,Maria Santacaterina,9781119898184,9781119898184,9781119898184,Valid ISBN-13,Wiley,2023-10-30,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119898184.jpg,https://amzn.to/43nUeNd,['2023 Releases'],False,LeadershipNow,,,
BOOK01240,882,Decisions Over Decimals,Striking the Balance between Intuition and Information,"Paul F. Magnone, Christopher J. Frank and Oded Netzer",9781119898481,9781119898481,9781119898481,Valid ISBN-13,Wiley,2022-10-04,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119898481.jpg,https://amzn.to/3Bpuxjz,['2022 Releases'],False,LeadershipNow,,,
BOOK01241,983,Navigating the Metaverse,A Guide to Limitless Possibilities in a Web 3.0 World,"Cathy Hackl, Dirk Lueth and Tommaso Di Bartol",9781119898993,9781119898993,9781119898993,Valid ISBN-13,Wiley,2022-06-07,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781119898993.jpg,https://amzn.to/3axNqpu,['2022 Releases'],False,LeadershipNow,,,
BOOK01242,943,Energy Leadership,Transforming Your Workplace and Your Life from the Core - 2nd Edition,Bruce D. Schneider,9781119899549,9781119899549,9781119899549,Valid ISBN-13,Wiley,2022-08-09,2022,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781119899549.jpg,https://amzn.to/3LFkeL3,['2022 Releases'],False,LeadershipNow,,,
BOOK01243,826,A Cure for the Common Company,"A Well-Being Prescription for a Happier, Healthier, and More Resilient Workforce",Richard Safeer,9781119899969,9781119899969,9781119899969,Valid ISBN-13,Wiley,2023-01-19,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781119899969.jpg,https://amzn.to/3VZ9EDT,['2023 Releases'],False,LeadershipNow,,,
BOOK01244,958,The Digital Leader,"Finding a Faster, More Profitable Path to Exceptional Growth",Ram Charan and Raj B. Vattikuti,9781119900085,9781119900085,9781119900085,Valid ISBN-13,Wiley,2022-07-06,2022,Hardcover,160.0,,https://www.leadershipnow.com/leadershop/images/9781119900085.jpg,https://amzn.to/3QMay4p,['2022 Releases'],False,LeadershipNow,,,
BOOK01245,787,Culture Is the Way,"How Leaders at Every Level Build an Organization for Speed, Impact, and Excellence",Matt Mayberry,9781119913658,9781119913658,9781119913658,Valid ISBN-13,Wiley,2023-02-01,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781119913658.jpg,https://amzn.to/3XwfQUr,['2023 Releases'],False,LeadershipNow,,,
