book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized
BOOK00227,Advancing Inclusive Open Education Through Transformative Leadership,['Madikela Titus Lekalakala'],,[],2025.0,,,5.0,,,,,/works/OL44609028W,True,False,,advancing inclusive open education through transformative leadership
BOOK00228,Transformative Leadership,['Shana Burnett Ed.D'],,[],2024.0,,,1.0,1.0,0.0,0.0,,/works/OL39175195W,True,False,,transformative leadership
BOOK00229,Transformational leadership,['Phillip V. Lewis'],,"['Pastoral theology', 'Christian leadership']",1996.0,0.0,0.0,1.0,1.0,0.0,0.0,https://covers.openlibrary.org/b/id/582313-L.jpg,/works/OL3263681W,True,False,,transformational leadership
BOOK00230,Shared vision,"['John E. Roueche', 'George A. Baker', 'Robert R. Rose']",,"['Community college presidents', 'Administration', 'College administrators', 'United States', 'Leadership', 'Community colleges', 'Junior And Community College Administration', 'Education', 'Transformational leadership', 'School Restructuring']",1989.0,,,5.0,,,,https://covers.openlibrary.org/b/id/9764558-L.jpg,/works/OL2896803W,True,False,,shared vision
BOOK00231,Transformative Leadership,['Joshua P. Trout'],,['Business'],2024.0,,,2.0,,,,,/works/OL39200027W,True,False,,transformative leadership
BOOK00232,Transformational Leadership and Not for Profits and Social Enterprises,['Ken Wiltshire'],,"['Leadership', 'Organizational change', 'Nonprofit organizations, management', 'Nonprofit organizations', 'Management', 'Changement organisationnel', 'Associations sans but lucratif', 'Gestion', 'BUSINESS & ECONOMICS / Government & Business', 'BUSINESS & ECONOMICS / General', 'NGO Management', 'Non Profit Management', 'Not for profit Leadership', 'Public Management']",2018.0,,,6.0,,,,https://covers.openlibrary.org/b/id/9233881-L.jpg,/works/OL20592844W,True,False,,transformational leadership and not for profits and social enterprises
BOOK00233,Transformational Leadership Unleashed,['Ismael sanchez'],,"['Fiction, general']",2025.0,,,3.0,,,,,/works/OL44597810W,True,False,,transformational leadership unleashed
BOOK00234,Servant leadership,['Robert K. Greenleaf'],,"['Leadership', 'Organizational effectiveness', 'Associations, institutions', 'Management', 'Dienstbaarheid', 'Leiderschap', 'Servant leadership', 'Associations, institutions, etc.', 'Associations, institutions, etc--management', 'Organizations--organization & administration', 'Hm1261 .g74 2002', 'Hm 1261 g814s 2002', '303.3/4']",1977.0,,,4.0,30.0,1.0,1.0,https://covers.openlibrary.org/b/id/592685-L.jpg,/works/OL1903158W,True,False,,servant leadership
BOOK00235,The case for servant leadership,['Kent M. Keith'],,"['Servant leadership', 'Leadership', 'Moral and ethical aspects']",2008.0,,,3.0,3.0,4.0,1.0,https://covers.openlibrary.org/b/id/11419033-L.jpg,/works/OL24701696W,True,False,,the case for servant leadership
BOOK00236,The power of servant-leadership,['Robert K. Greenleaf'],"""A collection of eight of Greenleaf's most compelling essays on servant-leadership ... [an] approach to leadership ... which puts serving others, including employees, customers, and community, first.""--Back cover.","['Leadership', 'Associations, institutions', 'Service (Theology)', 'Christian leadership', 'Associations, institutions, etc.', 'Servant leadership', 'Christianity', 'Religious aspects', 'Organizations', 'Community-Institutional Relations', 'Religion']",1998.0,,,5.0,8.0,0.0,0.0,https://covers.openlibrary.org/b/id/831198-L.jpg,/works/OL1903148W,True,False,,the power of servant-leadership
BOOK00237,Servant leadership,[],,"['Leadership', 'Organizational effectiveness']",,,,1.0,17.0,0.0,1.0,https://covers.openlibrary.org/b/id/9698586-L.jpg,/works/OL16997792W,True,False,,servant leadership
BOOK00238,Servant leadership,['Efrain Agosto'],,"['Bible', 'Biblical teaching', 'Christian leadership', 'Leadership', 'Social scientific criticism', 'Servant leadership', 'Christianity', 'Leadership of Jesus Christ', 'Social scientific criticism of sacred works', 'Jesus christ', 'Paul, the apostle, saint', 'Bible, criticism, interpretation, etc., n. t. gospels', 'Bible, criticism, interpretation, etc., n. t. epistles']",2004.0,,,2.0,5.0,0.0,0.0,https://covers.openlibrary.org/b/id/1573933-L.jpg,/works/OL5816128W,True,False,,servant leadership
BOOK00239,Scrum Mastery,"['Geoff Watts', 'Rebecca Traeger', 'Ole Storksen', 'Mike Cohn', 'Esther Derby']",,[],2013.0,,,7.0,6.0,0.0,0.0,https://covers.openlibrary.org/b/id/10846720-L.jpg,/works/OL24326584W,True,False,,scrum mastery
BOOK00240,Servant-leadership across cultures,['Alfons Trompenaars'],"Manage cross-cultural workforces using the secrets of two international leadership gurus! As our economy globalizes at ever faster rates, managing employees from diverse cultures is becoming the norm -- and it can be an extraordinarily complex task. As a leader, how do you make sure everyone's values are recognized? How do you resolve grievances arising from value differences in the most pragmatic ways? The answer is servant-leadership. Grounded in the idea that business leaders exist to serve others while remaining focused on the bottom line, servant-leadership works for Starbucks and Southwest Airlines, and they're not alone. In fact, servant-leadership is practiced at a third of Fortune's 100 Best Companies to Work for. Servant-Leadership Across Cultures explains how to: Identify and fulfill the needs of employees from any cultural background; Reconcile apparent contradictions, even deep-seated or culturally based ones; Tend to both long- and short-term organizational needs; Build community, social capital, and loyalty through stewardship; Manage the difference between a fatal error and a chance for improvement. You'll also benefit from the lessons of key executives from Dell, Bang & Olufsen, Motorola, Shell, and others -- all of whom have used servant-leadership to raise not just their organizations' social stature, but also the bottom line. - Back cover. We are all under new pressure toproduce more for less money—andin less time. Ultimately, this cannot bedone unless bosses are able to—in serviceof their organization—bring out the bestin their people.That is the essence of servant-leadership,the management philosophy originallyoutlined by organizational expert RobertGreenleaf in the 1970s. It's a philosophywhose time has truly come.The mission statement of TDIndustries,a regular on Fortune's list of 100 BestCompanies to Work for in America,prioritizes ""intense 'people development'efforts, includingsubstantial training budgets.""When an error at Motorola caused$100,000 in damages to equipment, noheads rolled; instead, the responsibleemployee was encouraged to developa system based on what he'd learned;all told, Motorola saved more than amillion dollars.When Sematech, the InternationalInstitute for Semiconductors, joinedwith competitors like Intel, AMD,Siemens, and Sony, the result wassmarter and better business for all, viashared innovation and communication.For such progressive companies, mereinstitutional power is no longer enough.Their secret is the empowerment thatservant-leadership provides, and it canmake the difference between the successof your organization and its downfall.With Servant-Leadership Across Cultures,you'll come to understand how andwhy doing the right thing pays off foreveryone—not just for your business partners,but for the world.","['Business', 'Nonfiction', 'Servant leadership']",2009.0,,,2.0,4.0,0.0,0.0,https://covers.openlibrary.org/b/id/6420818-L.jpg,/works/OL2726376W,True,False,,servant-leadership across cultures
BOOK00241,Seven pillars of servant leadership,['James W. Sipe'],,['Servant leadership'],2009.0,,,1.0,5.0,1.0,0.0,https://covers.openlibrary.org/b/id/5731413-L.jpg,/works/OL9595789W,True,False,,seven pillars of servant leadership
BOOK00242,Servant leadership,['Jack Schaap'],,"['Leadership', 'Christianity']",2008.0,,,1.0,3.0,0.0,0.0,https://covers.openlibrary.org/b/id/11817558-L.jpg,/works/OL24912130W,True,False,,servant leadership
BOOK00243,Reflections on leadership,['Larry C. Spears'],"In the twenty-five years since Robert K. Greenleaf first articulated his vision of ""servant-leadership,"" the world has seen a steady expansion in the influence of the man and his ideas. Hailed as the ""grandfather"" of the modern empowerment movement in business leadership, Greenleaf described true leaders as those who lead by serving others - empowering them to reach their full potential. He saw the ideal leader as one who transforms and integrates an organization; a steward with a commitment to the growth of people and the building of a community.","['Organizational Efficiency', 'Organizational effectiveness', 'Leadership', 'Effectiviteit', 'Leiderschap']",1995.0,,,1.0,9.0,2.0,0.0,https://covers.openlibrary.org/b/id/300435-L.jpg,/works/OL18177476W,True,False,,reflections on leadership
BOOK00244,Strength in servant leadership,['Paul A. Cedar'],,"['Christian leadership', 'Servant leadership', 'Christianity', 'Bible, history']",1987.0,,,1.0,3.0,0.0,0.0,https://covers.openlibrary.org/b/id/8148071-L.jpg,/works/OL1861949W,True,False,,strength in servant leadership
BOOK00245,Servant leadership,[],,"['Leadership', 'Organizational effectiveness', 'Associations, institutions']",1977.0,,,1.0,3.0,0.0,0.0,https://covers.openlibrary.org/b/id/4700687-L.jpg,/works/OL16327340W,True,False,,servant leadership
BOOK00246,Servant leadership,['Dirk van Dierendonck'],,"['Servant leadership', 'Leadership']",2010.0,,,1.0,2.0,0.0,0.0,https://covers.openlibrary.org/b/id/9845502-L.jpg,/works/OL16295981W,True,False,,servant leadership
BOOK00247,Handbook for secular Franciscan servant leadership,[],,"['Secular Franciscan Order', 'Servant leadership', 'Handbooks, manuals', 'Christian leadership', 'Catholic Church']",1998.0,,,1.0,3.0,0.0,0.0,,/works/OL18637084W,True,False,,handbook for secular franciscan servant leadership
BOOK00248,Focus on Leadership,"['Larry C. Spears', 'Michele Lawrence', 'Ken Blanchard']",,[],2001.0,,,3.0,2.0,0.0,0.0,https://covers.openlibrary.org/b/id/304480-L.jpg,/works/OL14925607W,True,False,,focus on leadership
BOOK00249,Servant Leadership in Action,"['Ken Blanchard', 'Renee Broadwell']",,"['Leadership', 'Servant leadership', 'SOCIAL SCIENCE / Sociology / General']",2018.0,,,2.0,2.0,0.0,0.0,https://covers.openlibrary.org/b/id/8813082-L.jpg,/works/OL20167114W,True,False,,servant leadership in action
BOOK00250,Servant Leadership,"['Michael Rucker', 'Holly Spence']",,[],2019.0,,,1.0,1.0,0.0,0.0,,/works/OL30232477W,True,False,,servant leadership
BOOK00251,Servant leadership,['Jane Fryar'],,"['Christian Stewardship', 'Leadership', 'Religious aspects', 'Religious aspects of Leadership', 'Religious leaders', 'Stewardship, Christian', 'Servant leadership', 'Christianity', 'Christian stewardship', 'Leadership au service des autres', 'Aspect religieux', 'Christianisme', 'Chefs religieux', 'Service chrétien']",2001.0,,,1.0,1.0,0.0,0.0,https://covers.openlibrary.org/b/id/12897208-L.jpg,/works/OL2471245W,True,False,,servant leadership
BOOK00252,Servant leadership,['Rocky Wallace'],"""Servant Leadership: Leaving a Legacy is a heart-warming closure to the 'Principal to Principal' series. This fourth book finds John battling cancer that might be terminal, and his conversations with Brad and others he is mentoring provide a unique glimpse into the heart of a true servant leader. John's passion for life and caring for others is contagious, and leaves the reader clinging to the hope that he will beat his one last challenge. In an era of re-invention of schools on all levels, this story zeroes in on the critical need for integrity-driven leaders who understand how vision, innovative thinking, emotional intelligence and authentic relationship can transform a school's culture""--","['Educational leadership', 'School principals', 'EDUCATION / Leadership', 'School management and organization', 'School superintendents and principals', 'Education, united states']",2011.0,,,1.0,1.0,0.0,0.0,https://covers.openlibrary.org/b/id/14379882-L.jpg,/works/OL16191519W,True,False,,servant leadership
