book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK00319,Management information systems,"Note on front cover- ""This International Student Edition is for use outside of the U.S."" Attached to inside back cover is one ""MISource 2007"" CD from ""Triad Interactive"" stating requirements as Windows 98, 2000, or XP.",1990.0,,https://covers.openlibrary.org/b/id/65041-L.jpg,/works/OL28972W,True,False
BOOK00320,Retail management,,1979.0,,https://covers.openlibrary.org/b/id/85979-L.jpg,/works/OL2722532W,True,False
BOOK00321,Principles and Practice of Management,,2019.0,,https://covers.openlibrary.org/b/id/11942031-L.jpg,/works/OL24999187W,True,False
BOOK00322,Comprehensive stress management,"""Comprehensive Stress Management helps students identify, understand, and manage the stressors that most affect their lives. Written in an informal, anecdotal style, the text presents the latest research findings on the physical, psychological, sociological, and spiritual aspects of stress. The text also provides an in-depth discussion of a wide variety of coping skills, including relaxation techniques, behavior change interventions, and strategies for defusing physiological arousal. This engaging, easy-to-read text gives students the tools they need to cope with stress in an increasingly stressful world. Accompanying the text are instructor and student resources on the Online Learning Center""--",1983.0,,https://covers.openlibrary.org/b/id/9724353-L.jpg,/works/OL484345W,True,False
BOOK00323,Principles of management,,1955.0,,https://covers.openlibrary.org/b/id/6902961-L.jpg,/works/OL5616272W,True,False
BOOK00324,Operations Management,"The Eleventh Edition of Stevenson's Operations Management features integrated, up-to-date coverage of current topics and industry trends, while preserving the core concepts that have made the text the market leader in this course for over a decade. Stevenson's careful explanations and approachable format support students in understanding the important operations management concepts as well as applying tools and methods with an emphasis on problem solving. Through detailed examples and solved problems, short cases and readings on current issues facing businesses, and auto-gradable end of chapter problems and application-oriented assignments available in Connect Operations Management, students learn by doing, and the Eleventh Edition continues to offer more support for 'doing Operations' than any other.",2004.0,,https://covers.openlibrary.org/b/id/1853099-L.jpg,/works/OL1906115W,True,False
BOOK00325,Marketing management,,2008.0,,https://covers.openlibrary.org/b/id/6458398-L.jpg,/works/OL16962242W,True,False
BOOK00326,Intermediate financial management,,1985.0,,https://covers.openlibrary.org/b/id/4936955-L.jpg,/works/OL2024236W,True,False
BOOK00327,Sales management,,1982.0,,https://covers.openlibrary.org/b/id/1246148-L.jpg,/works/OL2701563W,True,False
BOOK00328,Strategic Management,,1989.0,,https://covers.openlibrary.org/b/id/392886-L.jpg,/works/OL1873586W,True,False
BOOK00329,Production & inventory management,,1983.0,,https://covers.openlibrary.org/b/id/5349162-L.jpg,/works/OL4467653W,True,False
BOOK00330,Project management,,2003.0,,https://covers.openlibrary.org/b/id/11699597-L.jpg,/works/OL19964945W,True,False
BOOK00331,Unraveling the mystery of health,,1987.0,,https://covers.openlibrary.org/b/id/10273295-L.jpg,/works/OL5274538W,True,False
BOOK00332,Mary Kay on people management,,1984.0,,https://covers.openlibrary.org/b/id/6632431-L.jpg,/works/OL2906189W,True,False
BOOK00333,The 7 Habits of Highly Effective People,"*New York Times bestseller—over 40 million copies sold* *The #1 Most Influential Business Book of the Twentieth Century* One of the most inspiring and impactful books ever written, The 7 Habits of Highly Effective People has captivated readers for nearly three decades. It has transformed the lives of presidents and CEOs, educators and parents—millions of people of all ages and occupations. Now, this 30th anniversary edition of the timeless classic commemorates the wisdom of the 7 Habits with modern additions from Sean Covey. The 7 Habits have become famous and are integrated into everyday thinking by millions and millions of people. Why? Because they work! With Sean Covey’s added takeaways on how the habits can be used in our modern age, the wisdom of the 7 Habits will be refreshed for a new generation of leaders.",1989.0,,https://covers.openlibrary.org/b/id/10079937-L.jpg,/works/OL2629977W,True,False
BOOK00334,Armstrong's Handbook of Human Resource Management Practice,,2017.0,,https://covers.openlibrary.org/b/id/13932803-L.jpg,/works/OL25203336W,True,False
BOOK00335,"People, Management and Organizations",,2018.0,,https://covers.openlibrary.org/b/id/9233595-L.jpg,/works/OL20592553W,True,False
BOOK00336,Human resource management at work,"Written by the CIPD's chief examiner, this textbook is closely aligned to the CIPD standards and useful to anyone seeking a critical look at human resource management (HRM) theory and practice. It combines the latest academic research with practical approaches to managing HRM in the workplace.",2005.0,,https://covers.openlibrary.org/b/id/2027583-L.jpg,/works/OL11274839W,True,False
BOOK00337,Supervisory management,"xxii, 565 pages : 26 cm",1985.0,,https://covers.openlibrary.org/b/id/4993867-L.jpg,/works/OL3278791W,True,False
BOOK00338,People Management and Performance,,2007.0,,https://covers.openlibrary.org/b/id/11789102-L.jpg,/works/OL8510585W,True,False
BOOK00339,Armstrong's Handbook of Strategic Human Resource Management,,2015.0,,https://covers.openlibrary.org/b/id/9137982-L.jpg,/works/OL20473221W,True,False
BOOK00340,Corporate Reputations Branding and People Management,,2006.0,,,/works/OL25222591W,True,False
BOOK00341,Hotel Management,,2024.0,,https://covers.openlibrary.org/b/id/14751071-L.jpg,/works/OL37590164W,True,False
BOOK00342,People Managing Forests,,2010.0,,,/works/OL25202283W,True,False
BOOK00343,Strategic People Management and Development,,2022.0,,,/works/OL27936407W,True,False
BOOK00344,Short Guide to People Management,,2016.0,,,/works/OL21279220W,True,False
BOOK00345,People management,,2003.0,,https://covers.openlibrary.org/b/id/2392407-L.jpg,/works/OL19294801W,True,False
BOOK00346,People management and development,,2003.0,,https://covers.openlibrary.org/b/id/5330098-L.jpg,/works/OL3071557W,True,False
BOOK00347,VOL.2.NO.13.27th JUNE 1998,,,,,/works/OL12180403W,True,False
BOOK00348,People Management and Performance,,2008.0,,,/works/OL28011786W,True,False
BOOK00349,The changing face of people management in India,,2008.0,,https://covers.openlibrary.org/b/id/8531092-L.jpg,/works/OL19591590W,True,False
BOOK00350,Organizational Behavior,,2012.0,,https://covers.openlibrary.org/b/id/10327454-L.jpg,/works/OL21103191W,True,False
BOOK00351,The People of the Abyss,"Book of Jack London about life in the East End of London in 1902. He wrote the experiences of living in the East End for months, staying in workhouses or sleeping on the streets. The conditions he experienced and wrote would be the same as would have supported an estimated 500,000 poor in London at the time.",1900.0,,https://covers.openlibrary.org/b/id/9383200-L.jpg,/works/OL144815W,True,False
BOOK00352,Olson People Management Skills Set,,1986.0,,,/works/OL9386810W,True,False
BOOK00353,Professional HR,,2013.0,,,/works/OL19968825W,True,False
BOOK00354,Armstrong's Handbook of Human Resource Management Practice,,2014.0,,,/works/OL34028320W,True,False
BOOK00355,How to Be a Super-Effective Manager,,1984.0,,https://covers.openlibrary.org/b/id/10593774-L.jpg,/works/OL4167373W,True,False
BOOK00356,Other People Manage,,2022.0,,https://covers.openlibrary.org/b/id/14775296-L.jpg,/works/OL28350609W,True,False
BOOK00357,Team play,,1998.0,,https://covers.openlibrary.org/b/id/12287759-L.jpg,/works/OL12928780W,True,False
BOOK00358,People Management,,2010.0,,https://covers.openlibrary.org/b/id/9113400-L.jpg,/works/OL20447285W,True,False
BOOK00359,The people manager's pocketbook,,1993.0,,https://covers.openlibrary.org/b/id/11931441-L.jpg,/works/OL11446124W,True,False
BOOK00360,Business Models and People Management in the Indian IT Industry,,2015.0,,,/works/OL21263541W,True,False
BOOK00361,Armstrong's Handbook of Strategic Human Resource Management,,2011.0,,,/works/OL37556783W,True,False
BOOK00362,Successful People Management,,2017.0,,https://covers.openlibrary.org/b/id/14575311-L.jpg,/works/OL25703356W,True,False
BOOK00363,Mastering people management,,1997.0,,https://covers.openlibrary.org/b/id/12286172-L.jpg,/works/OL2171777W,True,False
BOOK00364,People management for small business,,1978.0,,https://covers.openlibrary.org/b/id/8445577-L.jpg,/works/OL5911772W,True,False
BOOK00365,Perspectives in People Management,,2019.0,,,/works/OL29508738W,True,False
BOOK00366,People Management (Management Papers: 4),,1989.0,,,/works/OL7932670W,True,False
BOOK00367,CMO of People,,2018.0,,,/works/OL21625234W,True,False
BOOK00368,Mastering People Management,,2024.0,,,/works/OL38123881W,True,False
